Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-190861,Gap junction assembly,7,41,0.002872959,0.014032932,0.098230522,8,16,0.001178464,9606,Homo sapiens,Gjb2;Tuba1c;Tuba4a;Tubb4b,,R-HSA-1629787;R-HSA-451056;R-HSA-190698;R-HSA-190682;R-HSA-190520;R-HSA-191737;R-HSA-190687;R-HSA-190877
R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,4,15,0.001051083,0.014128209,0.09889746,2,5,3.68E-04,9606,Homo sapiens,Hspa5;Ddit3,,R-HSA-1791150;R-HSA-1791107
R-HSA-114608,Platelet degranulation ,16,141,0.009880177,0.01472261,0.103058272,6,11,8.10E-04,9606,Homo sapiens,App;Cyb5r1;Tagln2;Habp4;Aldoa;Sod1;Vti1b;Abcc4;Tex264;Lhfpl2;Hspa5;Tor4a;Tuba4a;Ppia;Gtpbp2;Vegfb,,R-HSA-482775;R-HSA-482772;R-HSA-429157;R-HSA-481044;R-HSA-481007;R-HSA-351323
R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,13,107,0.007497723,0.016068645,0.112480518,8,11,8.10E-04,9606,Homo sapiens,Cope;Tmed9;Arf1;Tuba1c;Tuba4a;Tmed3;Tubb4b;Kdelr3;Arf5,,R-HSA-6811414;R-HSA-6811412;R-HSA-6811411;R-HSA-6811427;R-HSA-6811426;R-HSA-6811423;R-HSA-6811418;R-HSA-6811417
R-HSA-5689880,Ub-specific processing proteases,21,206,0.014434868,0.017360913,0.121526392,37,40,0.002946159,9606,Homo sapiens,Psmb5;Psmc5;Psmb4;Psmd9;Psmd8;Psmb6;Psmd3;Psmc2;Psmc4;Psmb3;Psma2;Psmc3;Psmb2;Fkbp8;Rps27a;Shfm1;Psmd13;Psma7,,R-HSA-5696534;R-HSA-870479;R-HSA-5690196;R-HSA-6782628;R-HSA-6782820;R-HSA-5696914;R-HSA-5689950;R-HSA-936390;R-HSA-5696605;R-HSA-5696600;R-HSA-6781814;R-HSA-5689539;R-HSA-5696960;R-HSA-8869456;R-HSA-5696968;R-HSA-3640872;R-HSA-5696564;R-HSA-5689972;R-HSA-5689973;R-HSA-6781764;R-HSA-5696947;R-HSA-5696627;R-HSA-5697009;R-HSA-5696945;R-HSA-5696958;R-HSA-870437;R-HSA-6781897;R-HSA-6783177;R-HSA-8862184;R-HSA-5696997;R-HSA-6781779;R-HSA-5690080;R-HSA-5690159;R-HSA-5690157;R-HSA-6782106;R-HSA-5696872;R-HSA-5690152
R-HSA-879415,Advanced glycosylation endproduct receptor signaling,4,16,0.001121155,0.017450877,0.122156138,4,4,2.95E-04,9606,Homo sapiens,App;Prkcsh;Acp1;Ddost,,R-HSA-879358;R-HSA-879377;R-HSA-879411;R-HSA-879362
R-HSA-432720,Lysosome Vesicle Biogenesis,7,43,0.003013103,0.017694924,0.123864467,8,8,5.89E-04,9606,Homo sapiens,App;Vamp8;Arf1;Chmp2a;Ap1s1;Cltb,,R-HSA-5671702;R-HSA-5229132;R-HSA-432706;R-HSA-432707;R-HSA-432688;R-HSA-5229111;R-HSA-5333658;R-HSA-432712
R-HSA-9619483,Activation of AMPK downstream of NMDARs,6,34,0.002382454,0.019194145,0.12733523,3,3,2.21E-04,9606,Homo sapiens,Tuba1c;Tuba4a;Tubb4b;Prkag1,,R-HSA-9619542;R-HSA-9619478;R-HSA-9619515
R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,4,17,0.001191227,0.021222538,0.12733523,3,10,7.37E-04,9606,Homo sapiens,Hspa5;Ddit3,,R-HSA-381158;R-HSA-1791150;R-HSA-1791107
R-HSA-437239,Recycling pathway of L1,8,55,0.00385397,0.021245798,0.127474789,14,14,0.001031156,9606,Homo sapiens,Ap2m1;Ap2s1;Tuba1c;Tuba4a;Tubb4b;L1cam,,R-HSA-443783;R-HSA-443779;R-HSA-445089;R-HSA-392749;R-HSA-445071;R-HSA-392748;R-HSA-374696;R-HSA-373736;R-HSA-374677;R-HSA-445079;R-HSA-555065;R-HSA-445077;R-HSA-445084;R-HSA-374680
R-HSA-76005,Response to elevated platelet cytosolic Ca2+,16,148,0.010370682,0.021865581,0.131193488,6,14,0.001031156,9606,Homo sapiens,App;Cyb5r1;Tagln2;Habp4;Aldoa;Sod1;Vti1b;Abcc4;Tex264;Lhfpl2;Hspa5;Tor4a;Tuba4a;Ppia;Gtpbp2;Vegfb,,R-HSA-482775;R-HSA-482772;R-HSA-429157;R-HSA-481044;R-HSA-481007;R-HSA-351323
R-HSA-195721,Signaling by WNT,30,332,0.023263962,0.023570098,0.141420586,51,157,0.011563674,9606,Homo sapiens,Psmc5;Psmc2;H2afz;Psmc4;Psma2;Psmc3;Rps27a;Gng5;Cltb;Psmd13;Wls;Leo1;Psmb5;Ppp2cb;Ap2m1;Psmb4;Psmd9;Psmd8;Psmb6;Psmd3;H3f3b;Ap2s1;Psmb3;Psmb2;H2afj;Shfm1;Smurf1;Psma7,,R-HSA-3601585;R-HSA-3364026;R-HSA-3322424;R-HSA-3781941;R-HSA-3781943;R-HSA-3322429;R-HSA-4608854;R-HSA-4608855;R-HSA-4608852;R-HSA-4641236;R-HSA-4641246;R-HSA-3640874;R-HSA-3640872;R-HSA-4641253;R-HSA-1504190;R-HSA-4641260;R-HSA-3640861;R-HSA-4641256;R-HSA-4641129;R-HSA-195251;R-HSA-5246693;R-HSA-3965444;R-HSA-3965447;R-HSA-3965441;R-HSA-3451147;R-HSA-4641159;R-HSA-5140747;R-HSA-2130279;R-HSA-195275;R-HSA-2130282;R-HSA-2130286;R-HSA-5138433;R-HSA-5229343;R-HSA-195283;R-HSA-3247840;R-HSA-195280;R-HSA-3247843;R-HSA-5138459;R-HSA-195287;R-HSA-3247844;R-HSA-201685;R-HSA-3247847;R-HSA-1504193;R-HSA-3247849;R-HSA-398040;R-HSA-195300;R-HSA-195304;R-HSA-3247836;R-HSA-3247839;R-HSA-195318;R-HSA-398193
R-HSA-167590,Nef Mediated CD4 Down-regulation,3,10,7.01E-04,0.024027852,0.144167113,4,5,3.68E-04,9606,Homo sapiens,Ap2m1;Arf1;Ap2s1,,R-HSA-167601;R-HSA-167537;R-HSA-200879;R-HSA-167597
R-HSA-2173789,TGF-beta receptor signaling activates SMADs,6,36,0.002522598,0.024489249,0.146935492,17,39,0.002872505,9606,Homo sapiens,Ppp1r15a;Zfyve9;Rps27a;Smurf1;Ppp1ca,,R-HSA-178178;R-HSA-170850;R-HSA-173542;R-HSA-2176452;R-HSA-178215;R-HSA-178218;R-HSA-2187368;R-HSA-2167917;R-HSA-178189;R-HSA-170835;R-HSA-2167924;R-HSA-170868;R-HSA-2187382;R-HSA-2169046;R-HSA-2179291;R-HSA-2169050;R-HSA-2179293
R-HSA-180897,Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization,2,4,2.80E-04,0.02529268,0.151756082,1,2,1.47E-04,9606,Homo sapiens,Slc25a5,,R-HSA-180905
R-HSA-6790901,rRNA modification in the nucleus and cytosol,9,71,0.004975124,0.032459154,0.194754923,3,8,5.89E-04,9606,Homo sapiens,Rps14;Rps9;Rps7;Imp3;Tsr3;Rps6;Nhp2;Rps2;Pwp2,,R-HSA-8868783;R-HSA-6790906;R-HSA-6790905
R-HSA-8878171,Transcriptional regulation by RUNX1,24,261,0.018288838,0.033466092,0.200796552,27,132,0.009722325,9606,Homo sapiens,Psmb5;Psmc5;Psmb4;Psmd9;Grn;Psmd8;Psmb6;Psmd3;Psmc2;H3f3b;H2afz;Psmc4;Psmb3;Psma2;Psmc3;Psmb2;Cr1l;Rps27a;H2afj;Shfm1;Psmd13;Psma7,,R-HSA-8936584;R-HSA-8937097;R-HSA-8956684;R-HSA-8937037;R-HSA-8956568;R-HSA-8937113;R-HSA-8937050;R-HSA-8865491;R-HSA-8936989;R-HSA-8937118;R-HSA-8939088;R-HSA-8957265;R-HSA-8936979;R-HSA-8865498;R-HSA-8936599;R-HSA-8936616;R-HSA-8936621;R-HSA-8865505;R-HSA-8936608;R-HSA-8936481;R-HSA-8936995;R-HSA-8937016;R-HSA-8935740;R-HSA-8937022;R-HSA-8935730;R-HSA-8935731;R-HSA-8936628
R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,5,29,0.002032093,0.033974983,0.203849897,12,20,0.001473079,9606,Homo sapiens,Ap2m1;Arf1;Ap2s1;Ap1s1,,R-HSA-167601;R-HSA-167537;R-HSA-167633;R-HSA-182198;R-HSA-182279;R-HSA-182263;R-HSA-167637;R-HSA-182186;R-HSA-182171;R-HSA-182286;R-HSA-200879;R-HSA-167597
R-HSA-390466,Chaperonin-mediated protein folding,11,96,0.006726929,0.036300659,0.217803953,18,19,0.001399425,9606,Homo sapiens,Cct3;Pfdn6;Pfdn5;Tst;Gng5;Tuba1c;Tuba4a;Tubb4b;Fbxo6;Cct7,,R-HSA-6814119;R-HSA-8850534;R-HSA-390470;R-HSA-8850529;R-HSA-391266;R-HSA-389954;R-HSA-8850560;R-HSA-6814124;R-HSA-389961;R-HSA-8850539;R-HSA-6814121;R-HSA-6814120;R-HSA-390453;R-HSA-6814418;R-HSA-389970;R-HSA-8850527;R-HSA-389980;R-HSA-390459
R-HSA-1257604,PIP3 activates AKT signaling,28,319,0.022353024,0.038000436,0.228002615,20,86,0.006334242,9606,Homo sapiens,Psmc5;Psmc2;Psmc4;Psma2;Rab25;Psmc3;Trib3;Rps27a;Psmd13;Pdk1;Psmb5;Ppp2cb;Psmb4;Psmd9;Psmd8;Psmb6;Rraga;Lamtor4;Psmd3;Lamtor1;Lamtor2;Psmb3;Rragd;Psmb2;Shfm1;Psma7,,R-HSA-8944457;R-HSA-2317314;R-HSA-6807206;R-HSA-8857925;R-HSA-8851011;R-HSA-2219524;R-HSA-6807106;R-HSA-8948832;R-HSA-6807118;R-HSA-8944454;R-HSA-2316429;R-HSA-8948775;R-HSA-199443;R-HSA-198640;R-HSA-6811472;R-HSA-6811504;R-HSA-8850992;R-HSA-6811454;R-HSA-6807134;R-HSA-198270
R-HSA-204626,Hypusine synthesis from eIF5A-lysine,3,12,8.41E-04,0.038023839,0.228143036,3,3,2.21E-04,9606,Homo sapiens,Eif5a;Dhps,,R-HSA-204647;R-HSA-204662;R-HSA-204617
R-HSA-8851680,Butyrophilin (BTN) family interactions,3,12,8.41E-04,0.038023839,0.228143036,2,8,5.89E-04,9606,Homo sapiens,Btf3;Xdh,,R-HSA-8851044;R-HSA-8851038
R-HSA-69620,Cell Cycle Checkpoints,25,280,0.019620209,0.040657268,0.243943608,12,56,0.004124623,9606,Homo sapiens,Psmb5;Ppp2cb;Psmc5;Psmb4;Psmd9;Psmd8;Psmb6;Nudc;Psmd3;Psmc2;Psmc4;Psmb3;Psma2;Rcc2;Psmc3;Psmb2;Rps27a;Shfm1;Psmd13;Anapc16;B9d2;Psma7,,R-HSA-69600;R-HSA-141409;R-HSA-6804724;R-HSA-8852354;R-HSA-141431;R-HSA-6804879;R-HSA-264444;R-HSA-141422;R-HSA-141423;R-HSA-141439;R-HSA-264458;R-HSA-69598
R-HSA-8856688,Golgi-to-ER retrograde transport,15,148,0.010370682,0.0413516,0.248109601,11,18,0.001325772,9606,Homo sapiens,Cope;Tmed9;Arf1;Tuba1c;Tuba4a;Tmed3;Tubb4b;Acp1;Agpat4;Kdelr3;Arf5,,R-HSA-8849350;R-HSA-6811414;R-HSA-6811412;R-HSA-6811411;R-HSA-6811427;R-HSA-6811426;R-HSA-8849345;R-HSA-6811423;R-HSA-6811418;R-HSA-8849353;R-HSA-6811417
R-HSA-6798695,Neutrophil degranulation,39,480,0.033634644,0.045818658,0.274911951,10,10,7.37E-04,9606,Homo sapiens,Arsa;Tmbim1;Grn;Ctsd;Cyb5r1;Rab24;Psmc2;Bri3;Psma2;Rab25;Eef1a1;Psmc3;Smyd2;Stbd1;Cr1l;Aldoa;Hmox2;Aprt;C3;Psmd13;Neu1;Ddost;Ppia;Cstb;Commd3;Vat1;Vamp8;Psmd3;Lamtor1;Lamtor2;Ormdl3;Nme2;Xrcc6;Srp14;Prkcd;Gstp1;Stom;Tubb4b;Serpinb6a;Lcn2,,R-HSA-6798743;R-HSA-6799350;R-HSA-6798739;R-HSA-6800434;R-HSA-6798751;R-HSA-6798749;R-HSA-6798748;R-HSA-6798747;R-HSA-6800426;R-HSA-6798745
R-HSA-5140745,"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",3,13,9.11E-04,0.046274355,0.277646128,1,2,1.47E-04,9606,Homo sapiens,Ap2m1;Ap2s1;Cltb,,R-HSA-5140747
R-HSA-9683686,Maturation of spike protein,3,13,9.11E-04,0.046274355,0.277646128,3,8,5.89E-04,9606,Homo sapiens,Prkcsh;Ganab;Mgat1,,R-HSA-9683648;R-HSA-9686790;R-HSA-9683663
R-HSA-140342,Apoptosis induced DNA fragmentation,3,13,9.11E-04,0.046274355,0.277646128,2,12,8.84E-04,9606,Homo sapiens,Hist1h1c;H1f0,,R-HSA-211239;R-HSA-211247
R-HSA-2995410,Nuclear Envelope (NE) Reassembly,10,88,0.006166351,0.04652812,0.279168721,12,24,0.001767695,9606,Homo sapiens,Banf1;Chmp2a;Tuba1c;Chmp4b;Tuba4a;Tubb4b;Emd;Ran,,R-HSA-9668419;R-HSA-2995388;R-HSA-9668405;R-HSA-9668389;R-HSA-9668395;R-HSA-9615945;R-HSA-9668415;R-HSA-2995376;R-HSA-9668398;R-HSA-9624876;R-HSA-9624893;R-HSA-9624845
R-HSA-1643685,Disease,167,2431,0.170345456,0.051090947,0.306545683,254,1632,0.120203285,9606,Homo sapiens,App;Rpl4;Txn1;Rps14;Rpl5;Rps15;Rps16;Rpl3;Rps17;Rps18;Rps19;Tuba1c;Rpl35;Rpl36;Mgat1;Hmox1;Rpl37;Rpsa;Rpl38;Rpl8;Brms1;Rps10;Rpl9;Rps11;Rpl6;Rps12;Rps13;Sqstm1;Rpl31;Entpd5;Rpl32;Chmp2a;Mvb12a;Derl1;Ppp1ca;Ppia;Pdk1;Ppp2cb;Rps9;Rps3a1;Rps7;Rps8;Rps5;Rps6;Rpl24;Araf;Rpl27;Rpl28;Vps25;Rpl29;Snd1;Dpm3;Prkcsh;Rpl21;Rpl23;B3galt6;Psen2;Rdh11;Phb;C3;Vipr2;Star;Neu1;Pgk1;Rps25;Slc9a9;Rpl27a;Rps20;Rps21;Aaas;Rps23;Rps24;Xrcc6;G6pc3;Rpl41;Banf1;Shfm1;Chmp1a;Sap30l;Arf1;Rps15a;Psma2;Tceb2;Rps27a;Nelfe;Psmd13;Rpl36a;Ddost;Rps27l;Psmb5;Ap2m1;Psmb4;Psmb6;H3f3b;Psmb3;Rpl37a;Ap1s1;Psmb2;Rplp2;Os9;H2afj;Sema5a;Rplp0;Rpl13a;Tuba4a;Gnai2;Anapc16;Psma7;Psmc5;Ganab;Psmc2;H2afz;Rpl18a;Psmc4;Unc93b1;Psmc3;Taldo1;Rpl13;Rpl14;Rpl15;Polr2e;Polr2f;Rpl17;Rpl18;Cyp4f39;Rpl19;Pomc;B3gat3;Gng5;Rpl11;Rpl12;Chmp4b;Rps3;Rps2;Slc3a2;Rpl10a;Rpl7a;Rps4x;Psmd9;Dut;Psmd8;Psmd3;Ap2s1;Gss;Ssrp1;Adm2;Zfyve9;Pebp1;Rpl35a;Tubb4b;Slc25a5;Fau;Rpl23a;Ran,,R-HSA-5602901;R-HSA-180739;R-HSA-184323;R-HSA-180736;R-HSA-182279;R-HSA-175108;R-HSA-2466861;R-HSA-182795;R-HSA-182286;R-HSA-175117;R-HSA-9694364;R-HSA-5339713;R-HSA-9613490;R-HSA-167459;R-HSA-5387386;R-HSA-9613498;R-HSA-9610942;R-HSA-167468;R-HSA-5387389;R-HSA-167474;R-HSA-167478;R-HSA-173111;R-HSA-167477;R-HSA-173115;R-HSA-167481;R-HSA-167484;R-HSA-9681616;R-HSA-175174;R-HSA-2769007;R-HSA-173642;R-HSA-182859;R-HSA-3149434;R-HSA-175177;R-HSA-9683679;R-HSA-9683648;R-HSA-9610954;R-HSA-8876255;R-HSA-9683663;R-HSA-182876;R-HSA-8876262;R-HSA-8876258;R-HSA-2737728;R-HSA-192627;R-HSA-167537;R-HSA-8851710;R-HSA-6785565;R-HSA-3159227;R-HSA-9614367;R-HSA-175250;R-HSA-164503;R-HSA-9614343;R-HSA-164500;R-HSA-175258;R-HSA-164507;R-HSA-164504;R-HSA-4839635;R-HSA-164505;R-HSA-4839634;R-HSA-164510;R-HSA-164508;R-HSA-164509;R-HSA-4839638;R-HSA-164514;R-HSA-8866854;R-HSA-164515;R-HSA-167072;R-HSA-164512;R-HSA-164513;R-HSA-164519;R-HSA-167076;R-HSA-165028;R-HSA-167077;R-HSA-164522;R-HSA-165034;R-HSA-167083;R-HSA-9623096;R-HSA-164520;R-HSA-164521;R-HSA-180905;R-HSA-200879;R-HSA-167087;R-HSA-164527;R-HSA-8866858;R-HSA-8866857;R-HSA-167084;R-HSA-164524;R-HSA-167597;R-HSA-8866856;R-HSA-167085;R-HSA-167090;R-HSA-165043;R-HSA-4719354;R-HSA-164528;R-HSA-9614369;R-HSA-167601;R-HSA-167089;R-HSA-165047;R-HSA-5483238;R-HSA-4827388;R-HSA-167098;R-HSA-5660910;R-HSA-167097;R-HSA-165055;R-HSA-3149454;R-HSA-192704;R-HSA-9636439;R-HSA-167111;R-HSA-167115;R-HSA-173771;R-HSA-167113;R-HSA-173769;R-HSA-167118;R-HSA-167117;R-HSA-170706;R-HSA-170704;R-HSA-5387392;R-HSA-167633;R-HSA-167121;R-HSA-2471670;R-HSA-3797226;R-HSA-167637;R-HSA-167130;R-HSA-9694793;R-HSA-167128;R-HSA-167134;R-HSA-167133;R-HSA-444647;R-HSA-167136;R-HSA-9660538;R-HSA-167147;R-HSA-9660536;R-HSA-167150;R-HSA-167148;R-HSA-3159232;R-HSA-167153;R-HSA-1225956;R-HSA-9636461;R-HSA-9656211;R-HSA-9660819;R-HSA-9656209;R-HSA-8951690;R-HSA-5659989;R-HSA-9656215;R-HSA-9656214;R-HSA-9656213;R-HSA-9656212;R-HSA-5659998;R-HSA-9660824;R-HSA-4839746;R-HSA-9710490;R-HSA-9660828;R-HSA-167181;R-HSA-167191;R-HSA-9687435;R-HSA-4717406;R-HSA-167192;R-HSA-8851356;R-HSA-162590;R-HSA-167196;R-HSA-167197;R-HSA-2730752;R-HSA-8936356;R-HSA-2900765;R-HSA-9725345;R-HSA-9679787;R-HSA-180540;R-HSA-5362450;R-HSA-2243937;R-HSA-2243942;R-HSA-4719375;R-HSA-844612;R-HSA-180555;R-HSA-9698265;R-HSA-192841;R-HSA-8877003;R-HSA-844610;R-HSA-4420365;R-HSA-9694656;R-HSA-3560802;R-HSA-180573;R-HSA-9665524;R-HSA-167282;R-HSA-5661474;R-HSA-167284;R-HSA-180597;R-HSA-180603;R-HSA-167288;R-HSA-3656523;R-HSA-167292;R-HSA-4839734;R-HSA-6802916;R-HSA-6802915;R-HSA-168326;R-HSA-6802914;R-HSA-6802912;R-HSA-6802927;R-HSA-9697051;R-HSA-6802925;R-HSA-6802924;R-HSA-180622;R-HSA-3282876;R-HSA-6802935;R-HSA-6802934;R-HSA-180627;R-HSA-2220976;R-HSA-6802933;R-HSA-168337;R-HSA-6802932;R-HSA-180630;R-HSA-9686790;R-HSA-180634;R-HSA-182171;R-HSA-6802942;R-HSA-6802941;R-HSA-180632;R-HSA-2220988;R-HSA-6802937;R-HSA-192925;R-HSA-9636658;R-HSA-8863009;R-HSA-4791278;R-HSA-182186;R-HSA-168878;R-HSA-8870710;R-HSA-2220944;R-HSA-168880;R-HSA-9636128;R-HSA-182198;R-HSA-5602272;R-HSA-6802908;R-HSA-9700181;R-HSA-9687377;R-HSA-392129;R-HSA-9700179;R-HSA-5661086;R-HSA-1250264;R-HSA-5607838;R-HSA-180687;R-HSA-184269;R-HSA-9694529;R-HSA-9629004;R-HSA-9706356;R-HSA-180710;R-HSA-5603251;R-HSA-4341669;R-HSA-1176059;R-HSA-164845;R-HSA-1250272;R-HSA-182263;R-HSA-3304394;R-HSA-180728;R-HSA-1250280;R-HSA-3139027;R-HSA-180732
R-HSA-391251,Protein folding,11,102,0.007147362,0.051657417,0.3099445,27,28,0.002062311,9606,Homo sapiens,Cct3;Pfdn6;Pfdn5;Tst;Gng5;Tuba1c;Tuba4a;Tubb4b;Fbxo6;Cct7,,R-HSA-6814119;R-HSA-389956;R-HSA-390470;R-HSA-389955;R-HSA-389954;R-HSA-8850560;R-HSA-389964;R-HSA-6814124;R-HSA-389961;R-HSA-6814121;R-HSA-389963;R-HSA-6814120;R-HSA-389972;R-HSA-389974;R-HSA-389969;R-HSA-389970;R-HSA-8850527;R-HSA-389980;R-HSA-389976;R-HSA-389978;R-HSA-8850534;R-HSA-8850529;R-HSA-391266;R-HSA-8850539;R-HSA-390453;R-HSA-6814418;R-HSA-390459
R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,5,33,0.002312382,0.0535113,0.321067802,15,16,0.001178464,9606,Homo sapiens,Otulin;Ube2g2;Rps27a;Cdc34,,R-HSA-8852134;R-HSA-8852133;R-HSA-8852132;R-HSA-8852131;R-HSA-8852130;R-HSA-8865090;R-HSA-8852129;R-HSA-8852128;R-HSA-8853515;R-HSA-8865098;R-HSA-8852136;R-HSA-8852127;R-HSA-8853503;R-HSA-8865050;R-HSA-8853529
R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,21,235,0.016466961,0.056368726,0.338212357,5,65,0.004787508,9606,Homo sapiens,Psmb5;Psmc5;Psmb4;Psmd9;Psmd8;Psmb6;Psmd3;Psmc2;Psmc4;Psmb3;Psma2;Psmc3;Psmb2;Rps27a;Shfm1;Psmd13;Cdc34;Psma7;Pdk1,,R-HSA-2730904;R-HSA-5607728;R-HSA-202534;R-HSA-202164;R-HSA-5607724
R-HSA-381119,Unfolded Protein Response (UPR),15,155,0.010861187,0.056878499,0.341270996,16,94,0.006923474,9606,Homo sapiens,Extl1;Creb3;Exosc5;Ddit3;Hspa5;Srpr;Cabp1;Atp6v0d1;Kdelr3,,R-HSA-1791131;R-HSA-381158;R-HSA-517731;R-HSA-381217;R-HSA-8874849;R-HSA-1791123;R-HSA-1791184;R-HSA-8953336;R-HSA-8874197;R-HSA-1791150;R-HSA-8874192;R-HSA-1791107;R-HSA-1791139;R-HSA-8874204;R-HSA-381086;R-HSA-8874200
