Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-111997,CaM pathway,3,43,0.003013103,0.16218885,0.537969166,4,24,0.001767695,9606,Homo sapiens,Camk2d;Prkcd,,R-HSA-442725;R-HSA-111970;R-HSA-9617583;R-HSA-111966
R-HSA-9725370,Signaling by ALK fusions and activated point mutants,4,66,0.004624764,0.165292249,0.537969166,9,29,0.002135965,9606,Homo sapiens,Atic;Sqstm1;Cebpb,,R-HSA-9710917;R-HSA-9700181;R-HSA-9712086;R-HSA-9700193;R-HSA-9710914;R-HSA-9724099;R-HSA-9700179;R-HSA-9725357;R-HSA-9700190
R-HSA-9700206,Signaling by ALK in cancer,4,66,0.004624764,0.165292249,0.537969166,9,37,0.002725197,9606,Homo sapiens,Atic;Sqstm1;Cebpb,,R-HSA-9710917;R-HSA-9700181;R-HSA-9712086;R-HSA-9700193;R-HSA-9710914;R-HSA-9724099;R-HSA-9700179;R-HSA-9725357;R-HSA-9700190
R-HSA-70263,Gluconeogenesis,4,66,0.004624764,0.165292249,0.537969166,3,26,0.001915003,9606,Homo sapiens,Got1;Pgk1;Slc25a12,,R-HSA-70592;R-HSA-372448;R-HSA-70486
R-HSA-111471,Apoptotic factor-mediated response,2,23,0.00161166,0.169659981,0.537969166,15,28,0.002062311,9606,Homo sapiens,Cycs;C1qbp,,R-HSA-9627056;R-HSA-9627089;R-HSA-114440;R-HSA-6804652;R-HSA-9645694;R-HSA-114284;R-HSA-114252;R-HSA-9645692;R-HSA-114254;R-HSA-114256;R-HSA-114259;R-HSA-6804596;R-HSA-114261;R-HSA-9627078;R-HSA-114361
R-HSA-190872,Transport of connexons to the plasma membrane,2,23,0.00161166,0.169659981,0.537969166,1,3,2.21E-04,9606,Homo sapiens,Tuba1c;Tuba4a,,R-HSA-190520
R-HSA-5218920,VEGFR2 mediated vascular permeability,3,44,0.003083176,0.169961942,0.537969166,4,15,0.00110481,9606,Homo sapiens,Them4;Trib3;Pdk1,,R-HSA-2317314;R-HSA-198640;R-HSA-198270;R-HSA-2316429
R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),5,91,0.006376568,0.172034261,0.537969166,1,15,0.00110481,9606,Homo sapiens,Psmb5;Psmc2;Psme3,,R-HSA-1168640
R-HSA-9006936,Signaling by TGFB family members,6,116,0.008128372,0.173603486,0.537969166,16,113,0.008322899,9606,Homo sapiens,Ppp1r15a;Myc;Ube2m;Smurf1;Tfdp1,,R-HSA-178178;R-HSA-2160931;R-HSA-2160932;R-HSA-178215;R-HSA-201445;R-HSA-2160935;R-HSA-178218;R-HSA-9736984;R-HSA-2167917;R-HSA-4332236;R-HSA-178189;R-HSA-1484099;R-HSA-2167924;R-HSA-2127257;R-HSA-2169050;R-HSA-201821
R-HSA-111448,Activation of NOXA and translocation to mitochondria,1,6,4.20E-04,0.175533977,0.537969166,2,5,3.68E-04,9606,Homo sapiens,Tfdp1,,R-HSA-140217;R-HSA-4331327
R-HSA-112303,Electric Transmission Across Gap Junctions,1,6,4.20E-04,0.175533977,0.537969166,1,4,2.95E-04,9606,Homo sapiens,Panx1,,R-HSA-375339
R-HSA-112307,Transmission across Electrical Synapses ,1,6,4.20E-04,0.175533977,0.537969166,1,4,2.95E-04,9606,Homo sapiens,Panx1,,R-HSA-375339
R-HSA-156590,Glutathione conjugation,4,68,0.004764908,0.177734676,0.537969166,1,14,0.001031156,9606,Homo sapiens,Gstm4;Gsto1;Hpgds,,R-HSA-176054
R-HSA-2142688,Synthesis of 5-eicosatetraenoic acids,2,24,0.001681732,0.181081214,0.537969166,2,4,2.95E-04,9606,Homo sapiens,Pon3;Gpx4,,R-HSA-8932633;R-HSA-2161946
R-HSA-2428928,IRS-related events triggered by IGF1R,4,69,0.00483498,0.18407164,0.537969166,6,12,8.84E-04,9606,Homo sapiens,Them4;Trib3;Igf1r;Pdk1,,R-HSA-109701;R-HSA-109700;R-HSA-2428930;R-HSA-109702;R-HSA-2428926;R-HSA-2428922
R-HSA-1362277,Transcription of E2F targets under negative control by DREAM complex,2,25,0.001751804,0.192612623,0.537969166,12,12,8.84E-04,9606,Homo sapiens,Myc;Tfdp1,,R-HSA-8964475;R-HSA-8964492;R-HSA-8964525;R-HSA-8961665;R-HSA-8964513;R-HSA-8964465;R-HSA-8964482;R-HSA-8964498;R-HSA-8964531;R-HSA-8961619;R-HSA-188345;R-HSA-8964471
R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,2,25,0.001751804,0.192612623,0.537969166,7,7,5.16E-04,9606,Homo sapiens,App;Hmox1,,R-HSA-9609921;R-HSA-9609860;R-HSA-9610442;R-HSA-9617595;R-HSA-9609899;R-HSA-9617596;R-HSA-9609917
R-HSA-389977,Post-chaperonin tubulin folding pathway,2,25,0.001751804,0.192612623,0.537969166,6,9,6.63E-04,9606,Homo sapiens,Tuba1c;Tuba4a,,R-HSA-389972;R-HSA-389974;R-HSA-389964;R-HSA-389976;R-HSA-389963;R-HSA-389978
R-HSA-2206280,MPS IX - Natowicz syndrome,1,7,4.91E-04,0.201641178,0.537969166,2,2,1.47E-04,9606,Homo sapiens,Hyal1,,R-HSA-9036077;R-HSA-2318585
R-HSA-69478,G2/M DNA replication checkpoint,1,7,4.91E-04,0.201641178,0.537969166,1,2,1.47E-04,9606,Homo sapiens,Pkmyt1,,R-HSA-170055
R-HSA-427652,Sodium-coupled phosphate cotransporters,1,7,4.91E-04,0.201641178,0.537969166,1,3,2.21E-04,9606,Homo sapiens,Slc20a1,,R-HSA-427605
R-HSA-111464,SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes ,1,7,4.91E-04,0.201641178,0.537969166,1,3,2.21E-04,9606,Homo sapiens,Cycs,,R-HSA-114440
R-HSA-111463,SMAC (DIABLO) binds to IAPs ,1,7,4.91E-04,0.201641178,0.537969166,1,4,2.95E-04,9606,Homo sapiens,Cycs,,R-HSA-114361
R-HSA-111996,Ca-dependent events,3,48,0.003363464,0.202037078,0.537969166,4,27,0.001988657,9606,Homo sapiens,Camk2d;Prkcd,,R-HSA-442725;R-HSA-111970;R-HSA-9617583;R-HSA-111966
R-HSA-2428924,IGF1R signaling cascade,4,72,0.005045197,0.203507239,0.537969166,9,17,0.001252118,9606,Homo sapiens,Them4;Trib3;Igf1r;Pdk1,,R-HSA-109701;R-HSA-2404193;R-HSA-109700;R-HSA-2404195;R-HSA-2428930;R-HSA-109702;R-HSA-2428926;R-HSA-5686072;R-HSA-2428922
R-HSA-202040,G-protein activation,2,26,0.001821877,0.204235845,0.537969166,5,6,4.42E-04,9606,Homo sapiens,Gng5;Pdyn,,R-HSA-167408;R-HSA-167429;R-HSA-167419;R-HSA-167433;R-HSA-112271
R-HSA-3322077,Glycogen synthesis,2,26,0.001821877,0.204235845,0.537969166,11,24,0.001767695,9606,Homo sapiens,Gys1;Gyg,,R-HSA-3781001;R-HSA-3322003;R-HSA-3322001;R-HSA-3781018;R-HSA-3781023;R-HSA-3322005;R-HSA-3781009;R-HSA-3781024;R-HSA-3322041;R-HSA-3322057;R-HSA-3322025
R-HSA-196836,Vitamin C (ascorbate) metabolism,2,26,0.001821877,0.204235845,0.537969166,2,9,6.63E-04,9606,Homo sapiens,Gsto1;Slc2a1,,R-HSA-198818;R-HSA-198813
R-HSA-210991,Basigin interactions,2,26,0.001821877,0.204235845,0.537969166,2,10,7.37E-04,9606,Homo sapiens,Slc3a2;L1cam,,R-HSA-375133;R-HSA-375131
R-HSA-74752,Signaling by Insulin receptor,5,97,0.006797001,0.20473184,0.537969166,5,34,0.002504235,9606,Homo sapiens,Atp6v1g1;Them4;Trib3;Pdk1,,R-HSA-74723;R-HSA-109701;R-HSA-5252133;R-HSA-109700;R-HSA-109702
R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),4,73,0.005115269,0.210116649,0.537969166,11,19,0.001399425,9606,Homo sapiens,Them4;Trib3;Igf1r;Pdk1,,R-HSA-2404199;R-HSA-109701;R-HSA-2404193;R-HSA-109700;R-HSA-2404195;R-HSA-2428930;R-HSA-109702;R-HSA-2428926;R-HSA-2404200;R-HSA-5686072;R-HSA-2428922
R-HSA-69206,G1/S Transition,7,150,0.010510826,0.211749608,0.537969166,38,61,0.004492892,9606,Homo sapiens,Psmb5;Psmc2;Psme3;Myc;Tfdp1;Cdkn1a,,R-HSA-187520;R-HSA-8961678;R-HSA-8961934;R-HSA-8961920;R-HSA-8961665;R-HSA-8962050;R-HSA-8961671;R-HSA-8961863;R-HSA-8961991;R-HSA-8961688;R-HSA-8961946;R-HSA-198613;R-HSA-8961874;R-HSA-8961619;R-HSA-8961620;R-HSA-8961961;R-HSA-187552;R-HSA-8961632;R-HSA-8961888;R-HSA-8961952;R-HSA-113643;R-HSA-8961699;R-HSA-8961636;R-HSA-8961895;R-HSA-8961915;R-HSA-187574;R-HSA-187575;R-HSA-187828;R-HSA-8961982;R-HSA-8961840;R-HSA-8932400;R-HSA-69562;R-HSA-188345;R-HSA-8961651;R-HSA-8961907;R-HSA-8961972;R-HSA-8961846;R-HSA-8962039
R-HSA-202424,Downstream TCR signaling,6,124,0.00868895,0.212341976,0.537969166,15,24,0.001767695,9606,Homo sapiens,Psmb5;Psmc2;Psme3;Pdk1,,R-HSA-202466;R-HSA-202534;R-HSA-202437;R-HSA-202500;R-HSA-202443;R-HSA-202472;R-HSA-202222;R-HSA-202478;R-HSA-202510;R-HSA-202453;R-HSA-202164;R-HSA-202459;R-HSA-202394;R-HSA-5607724;R-HSA-202489
R-HSA-196108,Pregnenolone biosynthesis,2,27,0.001891949,0.215933563,0.537969166,2,9,6.63E-04,9606,Homo sapiens,Stard3nl;Star,,R-HSA-196086;R-HSA-196126
R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,2,27,0.001891949,0.215933563,0.537969166,1,9,6.63E-04,9606,Homo sapiens,Cebpb,,R-HSA-9725357
R-HSA-187706,Signalling to p38 via RIT and RIN,1,8,5.61E-04,0.226923423,0.537969166,3,3,2.21E-04,9606,Homo sapiens,Rit1,,R-HSA-187698;R-HSA-187746;R-HSA-187697
R-HSA-111459,Activation of caspases through apoptosome-mediated cleavage,1,8,5.61E-04,0.226923423,0.537969166,2,2,1.47E-04,9606,Homo sapiens,Cycs,,R-HSA-114261;R-HSA-114252
R-HSA-5576894,Phase 1 - inactivation of fast Na+ channels,1,8,5.61E-04,0.226923423,0.537969166,1,1,7.37E-05,9606,Homo sapiens,Kcnip4,,R-HSA-5577234
R-HSA-8937144,Aryl hydrocarbon receptor signalling,1,8,5.61E-04,0.226923423,0.537969166,2,5,3.68E-04,9606,Homo sapiens,Arnt2,,R-HSA-8937177;R-HSA-8936851
R-HSA-5653890,Lactose synthesis,1,8,5.61E-04,0.226923423,0.537969166,1,3,2.21E-04,9606,Homo sapiens,Slc2a1,,R-HSA-5653873
R-HSA-111457,Release of apoptotic factors from the mitochondria,1,8,5.61E-04,0.226923423,0.537969166,1,4,2.95E-04,9606,Homo sapiens,Cycs,,R-HSA-114284
R-HSA-111469,"SMAC, XIAP-regulated apoptotic response",1,8,5.61E-04,0.226923423,0.537969166,2,10,7.37E-04,9606,Homo sapiens,Cycs,,R-HSA-114361;R-HSA-114440
R-HSA-5362798,Release of Hh-Np from the secreting cell,1,8,5.61E-04,0.226923423,0.537969166,1,5,3.68E-04,9606,Homo sapiens,Scube2,,R-HSA-5362551
R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,3,51,0.003573681,0.226943227,0.537969166,4,12,8.84E-04,9606,Homo sapiens,Acsl1;Acsbg1;Elovl7,,R-HSA-5695957;R-HSA-548814;R-HSA-548815;R-HSA-201035
R-HSA-381070,IRE1alpha activates chaperones,5,101,0.00707729,0.227589323,0.537969166,3,53,0.003903661,9606,Homo sapiens,Extl1;Hspa5;Kdelr3,,R-HSA-8953336;R-HSA-381217;R-HSA-1791123
R-HSA-4420097,VEGFA-VEGFR2 Pathway,6,127,0.008899166,0.227591694,0.537969166,26,79,0.005818664,9606,Homo sapiens,Cyfip2;Prkcd;Them4;Trib3;Ptk2;Pdk1,,R-HSA-5218830;R-HSA-5218828;R-HSA-5218826;R-HSA-2029465;R-HSA-5218823;R-HSA-5218822;R-HSA-5218821;R-HSA-5218820;R-HSA-5218839;R-HSA-5218838;R-HSA-5218645;R-HSA-5218643;R-HSA-5218642;R-HSA-5218640;R-HSA-2317314;R-HSA-5218855;R-HSA-5218851;R-HSA-2316429;R-HSA-4420083;R-HSA-5218813;R-HSA-198640;R-HSA-5218811;R-HSA-5218809;R-HSA-5218805;R-HSA-3928647;R-HSA-198270
R-HSA-166208,mTORC1-mediated signalling,2,28,0.001962021,0.227689461,0.537969166,3,8,5.89E-04,9606,Homo sapiens,Rragd;Eif4ebp1,,R-HSA-165718;R-HSA-165692;R-HSA-165708
R-HSA-77387,Insulin receptor recycling,2,28,0.001962021,0.227689461,0.537969166,2,6,4.42E-04,9606,Homo sapiens,Atp6v1g1,,R-HSA-74723;R-HSA-5252133
R-HSA-2173788,Downregulation of TGF-beta receptor signaling,2,28,0.001962021,0.227689461,0.537969166,7,28,0.002062311,9606,Homo sapiens,Ppp1r15a;Smurf1,,R-HSA-178178;R-HSA-2167924;R-HSA-178215;R-HSA-178218;R-HSA-2169050;R-HSA-2167917;R-HSA-178189
R-HSA-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,2,28,0.001962021,0.227689461,0.537969166,3,14,0.001031156,9606,Homo sapiens,Plk3,,R-HSA-6802165;R-HSA-6802973;R-HSA-6802170
R-HSA-69481,G2/M Checkpoints,7,154,0.010791115,0.23016842,0.537969166,7,24,0.001767695,9606,Homo sapiens,Psmb5;Psmc2;Psme3;Ptk2;Pkmyt1,,R-HSA-75010;R-HSA-69604;R-HSA-75028;R-HSA-170055;R-HSA-8852354;R-HSA-176116;R-HSA-6799246
R-HSA-68867,Assembly of the pre-replicative complex,5,102,0.007147362,0.233418398,0.537969166,1,18,0.001325772,9606,Homo sapiens,Psmb5;Psmc2;Psme3,,R-HSA-68825
R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,3,52,0.003643753,0.235373585,0.537969166,4,44,0.003240775,9606,Homo sapiens,Myc;Cdkn1a,,R-HSA-8865265;R-HSA-8865280;R-HSA-8865244;R-HSA-8865256
R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,2,29,0.002032093,0.239488176,0.537969166,2,2,1.47E-04,9606,Homo sapiens,Tuba1c;Tuba4a,,R-HSA-389970;R-HSA-389980
R-HSA-392451,G beta:gamma signalling through PI3Kgamma,2,29,0.002032093,0.239488176,0.537969166,3,4,2.95E-04,9606,Homo sapiens,Gng5;Pdk1,,R-HSA-392295;R-HSA-392300;R-HSA-9603279
R-HSA-3000170,Syndecan interactions,2,29,0.002032093,0.239488176,0.537969166,7,15,0.00110481,9606,Homo sapiens,Itgb5;Sdc2,,R-HSA-2731081;R-HSA-2684507;R-HSA-2750177;R-HSA-2731074;R-HSA-2731122;R-HSA-2750181;R-HSA-2731078
R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,2,29,0.002032093,0.239488176,0.537969166,3,18,0.001325772,9606,Homo sapiens,Cdkn1a;Pdk1,,R-HSA-2243937;R-HSA-2243942;R-HSA-2399969
R-HSA-373760,L1CAM interactions,6,130,0.009109383,0.243181138,0.537969166,41,54,0.003977315,9606,Homo sapiens,Cd24a;Tuba1c;Tuba4a;Nrcam;Ank1;L1cam,,R-HSA-443783;R-HSA-443780;R-HSA-376134;R-HSA-443778;R-HSA-443779;R-HSA-374669;R-HSA-445071;R-HSA-445069;R-HSA-549060;R-HSA-445067;R-HSA-443784;R-HSA-374677;R-HSA-445079;R-HSA-445076;R-HSA-445077;R-HSA-374673;R-HSA-374672;R-HSA-374675;R-HSA-445084;R-HSA-374686;R-HSA-374681;R-HSA-374680;R-HSA-374683;R-HSA-373729;R-HSA-445091;R-HSA-445089;R-HSA-373730;R-HSA-392749;R-HSA-437230;R-HSA-392748;R-HSA-392751;R-HSA-374696;R-HSA-373736;R-HSA-373739;R-HSA-443817;R-HSA-447030;R-HSA-555065;R-HSA-437234;R-HSA-392752;R-HSA-443774;R-HSA-447034
R-HSA-1489509,DAG and IP3 signaling,3,53,0.003713825,0.243858017,0.537969166,5,28,0.002062311,9606,Homo sapiens,Camk2d;Prkcd,,R-HSA-442725;R-HSA-111970;R-HSA-198314;R-HSA-9617583;R-HSA-111966
R-HSA-9013408,RHOG GTPase cycle,4,78,0.00546563,0.244001049,0.537969166,2,6,4.42E-04,9606,Homo sapiens,Vangl1;Shmt2;Pgrmc2;Stbd1,,R-HSA-9014449;R-HSA-9014467
R-HSA-975634,Retinoid metabolism and transport,4,79,0.005535702,0.250923138,0.537969166,5,28,0.002062311,9606,Homo sapiens,Retsat;St7;Sdc2;Lpl,,R-HSA-8956427;R-HSA-2404131;R-HSA-2395768;R-HSA-2423785;R-HSA-2429643
R-HSA-400253,Circadian Clock,5,105,0.007357578,0.251149593,0.537969166,37,59,0.004345584,9606,Homo sapiens,Npas2;Nfil3;Klf15,,R-HSA-5663127;R-HSA-5663124;R-HSA-5663122;R-HSA-5663120;R-HSA-400256;R-HSA-5663132;R-HSA-421320;R-HSA-8878679;R-HSA-5663174;R-HSA-1368133;R-HSA-549467;R-HSA-5663170;R-HSA-1368065;R-HSA-549533;R-HSA-879770;R-HSA-5663105;R-HSA-5663118;R-HSA-5663246;R-HSA-5663245;R-HSA-879762;R-HSA-5669302;R-HSA-879724;R-HSA-400228;R-HSA-5663156;R-HSA-549355;R-HSA-5663155;R-HSA-8878702;R-HSA-879782;R-HSA-5663165;R-HSA-549475;R-HSA-1368889;R-HSA-5663138;R-HSA-549424;R-HSA-879798;R-HSA-549364;R-HSA-549428;R-HSA-549493
R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,2,30,0.002102165,0.251315255,0.537969166,2,2,1.47E-04,9606,Homo sapiens,Tuba1c;Tuba4a,,R-HSA-389954;R-HSA-389961
R-HSA-8863678,Neurodegenerative Diseases,2,30,0.002102165,0.251315255,0.537969166,2,22,0.001620387,9606,Homo sapiens,App,,R-HSA-8870710;R-HSA-8863009
R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,2,30,0.002102165,0.251315255,0.537969166,2,22,0.001620387,9606,Homo sapiens,App,,R-HSA-8870710;R-HSA-8863009
R-HSA-9703648,Signaling by FLT3 ITD and TKD mutants,2,30,0.002102165,0.251315255,0.537969166,2,24,0.001767695,9606,Homo sapiens,Cdkn1a,,R-HSA-9698043;R-HSA-9698041
R-HSA-8874211,CREB3 factors activate genes,1,9,6.31E-04,0.251406725,0.537969166,5,21,0.001546733,9606,Homo sapiens,Creb3,,R-HSA-8874197;R-HSA-8874849;R-HSA-8874192;R-HSA-8874204;R-HSA-8874200
R-HSA-9660826,Purinergic signaling in leishmaniasis infection,3,54,0.003783897,0.252390656,0.537969166,4,23,0.001694041,9606,Homo sapiens,App;Entpd5;Hmox1,,R-HSA-1250272;R-HSA-844612;R-HSA-8851356;R-HSA-844610
R-HSA-9664424,Cell recruitment (pro-inflammatory response),3,54,0.003783897,0.252390656,0.537969166,4,23,0.001694041,9606,Homo sapiens,App;Entpd5;Hmox1,,R-HSA-1250272;R-HSA-844612;R-HSA-8851356;R-HSA-844610
R-HSA-1660661,Sphingolipid de novo biosynthesis,4,80,0.005605774,0.257886293,0.537969166,6,32,0.002356927,9606,Homo sapiens,Sgpl1;Degs2;Ppap2c;Sgpp1,,R-HSA-428260;R-HSA-428676;R-HSA-428701;R-HSA-428696;R-HSA-428664;R-HSA-428681
R-HSA-69239,Synthesis of DNA,6,133,0.009319599,0.259074173,0.537969166,3,26,0.001915003,9606,Homo sapiens,Psmb5;Psmc2;Psme3;Ube2e1,,R-HSA-68948;R-HSA-69015;R-HSA-69016
R-HSA-437239,Recycling pathway of L1,3,55,0.00385397,0.260965762,0.537969166,14,14,0.001031156,9606,Homo sapiens,Tuba1c;Tuba4a;L1cam,,R-HSA-443783;R-HSA-443779;R-HSA-445089;R-HSA-392749;R-HSA-445071;R-HSA-392748;R-HSA-374696;R-HSA-373736;R-HSA-374677;R-HSA-445079;R-HSA-555065;R-HSA-445077;R-HSA-445084;R-HSA-374680
R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,3,55,0.00385397,0.260965762,0.537969166,6,6,4.42E-04,9606,Homo sapiens,Ttll3;Tuba1c;Tuba4a,,R-HSA-8955706;R-HSA-8955869;R-HSA-8955712;R-HSA-8865774;R-HSA-8867370;R-HSA-8866105
R-HSA-6807878,COPI-mediated anterograde transport,5,107,0.007497723,0.26315408,0.537969166,6,12,8.84E-04,9606,Homo sapiens,Tuba1c;Tuba4a;Tmed3;Ank1;Kdelr3,,R-HSA-6807877;R-HSA-6809011;R-HSA-6807875;R-HSA-6809010;R-HSA-6809006;R-HSA-6809003
R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,5,107,0.007497723,0.26315408,0.537969166,5,11,8.10E-04,9606,Homo sapiens,Kif3a;Tuba1c;Tuba4a;Tmed3;Kdelr3,,R-HSA-6811427;R-HSA-6811426;R-HSA-6811423;R-HSA-6811418;R-HSA-6811417
R-HSA-8949613,Cristae formation,2,31,0.002172237,0.263157115,0.537969166,2,2,1.47E-04,9606,Homo sapiens,Hspa9;Atp5g1,,R-HSA-8949609;R-HSA-8949580
R-HSA-5218921,VEGFR2 mediated cell proliferation,2,31,0.002172237,0.263157115,0.537969166,4,12,8.84E-04,9606,Homo sapiens,Prkcd;Pdk1,,R-HSA-5218813;R-HSA-5218823;R-HSA-5218821;R-HSA-5218805
R-HSA-5663084,Diseases of carbohydrate metabolism,4,81,0.005675846,0.264887418,0.537969166,8,44,0.003240775,9606,Homo sapiens,Gys1;Gyg;Hyal1;Gns,,R-HSA-9036729;R-HSA-3797226;R-HSA-9036077;R-HSA-2263495;R-HSA-3828061;R-HSA-2318585;R-HSA-3791349;R-HSA-3814838
R-HSA-5620924,Intraflagellar transport,3,56,0.003924042,0.269577724,0.537969166,6,12,8.84E-04,9606,Homo sapiens,Kif3a;Tuba1c;Tuba4a,,R-HSA-5624949;R-HSA-5625424;R-HSA-5625426;R-HSA-5625421;R-HSA-5624952;R-HSA-5625416
R-HSA-9703465,Signaling by FLT3 fusion proteins,2,32,0.00224231,0.275001,0.537969166,2,18,0.001325772,9606,Homo sapiens,Cdkn1a,,R-HSA-9698043;R-HSA-9698041
R-HSA-418886,Netrin mediated repulsion signals,1,10,7.01E-04,0.275116278,0.537969166,2,4,2.95E-04,9606,Homo sapiens,Unc5b,,R-HSA-373751;R-HSA-373713
R-HSA-139915,Activation of PUMA and translocation to mitochondria,1,10,7.01E-04,0.275116278,0.537969166,2,5,3.68E-04,9606,Homo sapiens,Tfdp1,,R-HSA-4331324;R-HSA-140221
R-HSA-428890,Role of ABL in ROBO-SLIT signaling,1,10,7.01E-04,0.275116278,0.537969166,1,4,2.95E-04,9606,Homo sapiens,Clasp1,,R-HSA-428885
R-HSA-9026762,Biosynthesis of maresin conjugates in tissue regeneration (MCTR),1,10,7.01E-04,0.275116278,0.537969166,1,4,2.95E-04,9606,Homo sapiens,Gstm4,,R-HSA-9026777
R-HSA-447041,CHL1 interactions,1,10,7.01E-04,0.275116278,0.537969166,1,5,3.68E-04,9606,Homo sapiens,Ank1,,R-HSA-447034
R-HSA-9013405,RHOD GTPase cycle,3,57,0.003994114,0.278221066,0.537969166,2,9,6.63E-04,9606,Homo sapiens,Vangl1;Pgrmc2;Stbd1,,R-HSA-9013438;R-HSA-9693198
R-HSA-2173793,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,3,57,0.003994114,0.278221066,0.537969166,3,44,0.003240775,9606,Homo sapiens,Myc;Tfdp1,,R-HSA-1484099;R-HSA-2127257;R-HSA-9736984
R-HSA-68882,Mitotic Anaphase,10,249,0.017447971,0.283353975,0.537969166,6,32,0.002356927,9606,Homo sapiens,Psmb5;Psmc2;Psme3;Rcc2;Tuba1c;Clasp1;Tuba4a;Ube2e1,,R-HSA-9668419;R-HSA-174144;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121
R-HSA-194138,Signaling by VEGF,6,138,0.00966996,0.286137922,0.537969166,26,86,0.006334242,9606,Homo sapiens,Cyfip2;Prkcd;Them4;Trib3;Ptk2;Pdk1,,R-HSA-5218830;R-HSA-5218828;R-HSA-5218826;R-HSA-2029465;R-HSA-5218823;R-HSA-5218822;R-HSA-5218821;R-HSA-5218820;R-HSA-5218839;R-HSA-5218838;R-HSA-5218645;R-HSA-5218643;R-HSA-5218642;R-HSA-5218640;R-HSA-2317314;R-HSA-5218855;R-HSA-5218851;R-HSA-2316429;R-HSA-4420083;R-HSA-5218813;R-HSA-198640;R-HSA-5218811;R-HSA-5218809;R-HSA-5218805;R-HSA-3928647;R-HSA-198270
R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,2,33,0.002312382,0.286834942,0.537969166,1,16,0.001178464,9606,Homo sapiens,Slc25a5,,R-HSA-163215
R-HSA-109704,PI3K Cascade,3,58,0.004064186,0.28689045,0.537969166,3,6,4.42E-04,9606,Homo sapiens,Them4;Trib3;Pdk1,,R-HSA-109701;R-HSA-109700;R-HSA-109702
R-HSA-2555396,Mitotic Metaphase and Anaphase,10,250,0.017518044,0.287383642,0.537969166,6,33,0.002430581,9606,Homo sapiens,Psmb5;Psmc2;Psme3;Rcc2;Tuba1c;Clasp1;Tuba4a;Ube2e1,,R-HSA-9668419;R-HSA-174144;R-HSA-2467809;R-HSA-2467811;R-HSA-174202;R-HSA-174121
R-HSA-446652,Interleukin-1 family signaling,7,167,0.011702053,0.293285692,0.537969166,3,80,0.005892318,9606,Homo sapiens,Psmb5;App;Sqstm1;Psmc2;Psme3,,R-HSA-507719;R-HSA-168166;R-HSA-209061
R-HSA-3371571,HSF1-dependent transactivation,3,59,0.004134258,0.295580674,0.537969166,5,8,5.89E-04,9606,Homo sapiens,Camk2d;Hspb8;Hspa2,,R-HSA-3371554;R-HSA-5082356;R-HSA-5082369;R-HSA-5082384;R-HSA-5082387
R-HSA-112126,ALKBH3 mediated reversal of alkylation damage,1,11,7.71E-04,0.298076482,0.537969166,6,6,4.42E-04,9606,Homo sapiens,Ascc2,,R-HSA-5657637;R-HSA-5657617;R-HSA-112123;R-HSA-112125;R-HSA-5657642;R-HSA-112124
R-HSA-1614603,Cysteine formation from homocysteine,1,11,7.71E-04,0.298076482,0.537969166,1,2,1.47E-04,9606,Homo sapiens,Cth,,R-HSA-1614583
R-HSA-446205,Synthesis of GDP-mannose,1,11,7.71E-04,0.298076482,0.537969166,1,3,2.21E-04,9606,Homo sapiens,Pmm1,,R-HSA-446201
R-HSA-444473,Formyl peptide receptors bind formyl peptides and many other ligands,1,11,7.71E-04,0.298076482,0.537969166,1,3,2.21E-04,9606,Homo sapiens,App,,R-HSA-391913
R-HSA-444257,RSK activation,1,11,7.71E-04,0.298076482,0.537969166,1,4,2.95E-04,9606,Homo sapiens,Pdk1,,R-HSA-442739
R-HSA-419812,Calcitonin-like ligand receptors,1,11,7.71E-04,0.298076482,0.537969166,1,4,2.95E-04,9606,Homo sapiens,Adm2,,R-HSA-420214
R-HSA-9619483,Activation of AMPK downstream of NMDARs,2,34,0.002382454,0.298647728,0.537969166,1,3,2.21E-04,9606,Homo sapiens,Tuba1c;Tuba4a,,R-HSA-9619542
