Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-435368,Zinc efflux and compartmentalization by the SLC30 family,1,8,5.61E-04,0.323506203,0.740335787,1,7,5.16E-04,9606,Homo sapiens,Slc30a8,,R-HSA-437136
R-HSA-392517,Rap1 signalling,2,24,0.001681732,0.32734318,0.740335787,3,7,5.16E-04,9606,Homo sapiens,Rap1gap;Rapgef4,,R-HSA-392513;R-HSA-392834;R-HSA-939265
R-HSA-9013149,RAC1 GTPase cycle,11,191,0.013383785,0.333040941,0.740335787,3,6,4.42E-04,9606,Homo sapiens,Mcf2l;Nisch;Arhgap29;Dock8;Pak7;Pak6;Plekhg3;Pik3r3;Baiap2l1;Cit,,R-HSA-9013145;R-HSA-9013144;R-HSA-9013143
R-HSA-2559585,Oncogene Induced Senescence,3,42,0.002943031,0.337224309,0.740335787,10,19,0.001399425,9606,Homo sapiens,Mov10;Erf;Ets1,,R-HSA-3209159;R-HSA-3209111;R-HSA-3200023;R-HSA-3209160;R-HSA-3209177;R-HSA-3209114;R-HSA-3209098;R-HSA-3209179;R-HSA-3132737;R-HSA-3209151
R-HSA-373753,Nephrin family interactions,2,25,0.001751804,0.345021653,0.740335787,13,13,9.58E-04,9606,Homo sapiens,Nphs1;Sptan1,,R-HSA-373732;R-HSA-373734;R-HSA-451758;R-HSA-451757;R-HSA-451403;R-HSA-532603;R-HSA-373747;R-HSA-451377;R-HSA-8981534;R-HSA-373714;R-HSA-373724;R-HSA-373727;R-HSA-373722
R-HSA-5620922,BBSome-mediated cargo-targeting to cilium,2,25,0.001751804,0.345021653,0.740335787,5,5,3.68E-04,9606,Homo sapiens,Bbs2;Sstr3,,R-HSA-5617815;R-HSA-5624129;R-HSA-5624125;R-HSA-5624127;R-HSA-5624126
R-HSA-6807004,Negative regulation of MET activity,2,25,0.001751804,0.345021653,0.740335787,5,12,8.84E-04,9606,Homo sapiens,Lrig1;Sh3gl2,,R-HSA-8875431;R-HSA-8875443;R-HSA-8875490;R-HSA-8875374;R-HSA-8875482
R-HSA-9694676,Translation of Replicase and Assembly of the Replication Transcription Complex,2,25,0.001751804,0.345021653,0.740335787,1,28,0.002062311,9606,Homo sapiens,Chmp4c,,R-HSA-9698265
R-HSA-9696264,RND3 GTPase cycle,3,43,0.003013103,0.350445227,0.740335787,1,2,1.47E-04,9606,Homo sapiens,Nisch;Wdr6;Pkp4,,R-HSA-9696268
R-HSA-9696273,RND1 GTPase cycle,3,43,0.003013103,0.350445227,0.740335787,1,2,1.47E-04,9606,Homo sapiens,Grb7;Wdr6;Pkp4,,R-HSA-9696271
R-HSA-114604,GPVI-mediated activation cascade,3,43,0.003013103,0.350445227,0.740335787,6,25,0.001841349,9606,Homo sapiens,Col1a2;Col1a1;Pik3r3,,R-HSA-139842;R-HSA-453200;R-HSA-437118;R-HSA-453183;R-HSA-114600;R-HSA-437162
R-HSA-3595172,Defective CHST3 causes SEDCJD,1,9,6.31E-04,0.355771249,0.740335787,1,1,7.37E-05,9606,Homo sapiens,Bgn,,R-HSA-3595175
R-HSA-3595174,"Defective CHST14 causes EDS, musculocontractural type",1,9,6.31E-04,0.355771249,0.740335787,1,1,7.37E-05,9606,Homo sapiens,Bgn,,R-HSA-3636919
R-HSA-163767,PP2A-mediated dephosphorylation of key metabolic factors,1,9,6.31E-04,0.355771249,0.740335787,3,4,2.95E-04,9606,Homo sapiens,Mlxipl,,R-HSA-163688;R-HSA-164056;R-HSA-163689
R-HSA-350864,Regulation of thyroid hormone activity,1,9,6.31E-04,0.355771249,0.740335787,1,2,1.47E-04,9606,Homo sapiens,Dio1,,R-HSA-209772
R-HSA-427975,Proton/oligopeptide cotransporters,1,9,6.31E-04,0.355771249,0.740335787,1,2,1.47E-04,9606,Homo sapiens,Slc15a3,,R-HSA-428007
R-HSA-3304351,Signaling by TGF-beta Receptor Complex in Cancer,1,9,6.31E-04,0.355771249,0.740335787,1,7,5.16E-04,9606,Homo sapiens,Fkbp1b,,R-HSA-3656382
R-HSA-112316,Neuronal System,26,489,0.034265293,0.357464179,0.740335787,76,216,0.015909258,9606,Homo sapiens,Kcnh6;Kcnf1;Plcb1;Arhgef9;Camk2b;Nrxn1;Slitrk6;Ptprf;Adcy6;Cacnb2;Bzrap1;Tubb1;Abat;Syt7;Syn1;Gjd2;Nlgn2;Kcnj3;Kcnn3;Dlg4;Abcc8;Grik5;Kcnk16;Cacna2d2;Glul,,R-HSA-9611030;R-HSA-6794338;R-HSA-6794336;R-HSA-6794349;R-HSA-1296024;R-HSA-6794348;R-HSA-392206;R-HSA-1299359;R-HSA-6797803;R-HSA-6794346;R-HSA-442760;R-HSA-6794345;R-HSA-374922;R-HSA-9610653;R-HSA-6794344;R-HSA-9610627;R-HSA-6794357;R-HSA-438037;R-HSA-6794356;R-HSA-1013020;R-HSA-6794354;R-HSA-6797554;R-HSA-6794353;R-HSA-6794352;R-HSA-380574;R-HSA-1013012;R-HSA-372505;R-HSA-432164;R-HSA-432162;R-HSA-9612085;R-HSA-375330;R-HSA-170666;R-HSA-432172;R-HSA-375342;R-HSA-9618750;R-HSA-170671;R-HSA-170674;R-HSA-445367;R-HSA-372529;R-HSA-1296039;R-HSA-9610408;R-HSA-9617326;R-HSA-170686;R-HSA-9617583;R-HSA-380869;R-HSA-9619542;R-HSA-416320;R-HSA-8856398;R-HSA-70606;R-HSA-8849878;R-HSA-451283;R-HSA-6798258;R-HSA-388824;R-HSA-380901;R-HSA-975340;R-HSA-442725;R-HSA-8849891;R-HSA-6797568;R-HSA-8855648;R-HSA-451311;R-HSA-442732;R-HSA-500717;R-HSA-9619449;R-HSA-380905;R-HSA-1296127;R-HSA-9610879;R-HSA-6797974;R-HSA-8849906;R-HSA-374899;R-HSA-210420;R-HSA-210426;R-HSA-916855;R-HSA-9611368;R-HSA-9614185;R-HSA-210430;R-HSA-444792
R-HSA-1221632,Meiotic synapsis,4,62,0.004344475,0.359076541,0.740335787,6,6,4.42E-04,9606,Homo sapiens,Terf2;Syne1;Rec8;Syne2,,R-HSA-912505;R-HSA-912408;R-HSA-912389;R-HSA-912470;R-HSA-912467;R-HSA-912450
R-HSA-389357,CD28 dependent PI3K/Akt signaling,2,26,0.001821877,0.362545697,0.740335787,3,9,6.63E-04,9606,Homo sapiens,Pik3r3;Map3k14,,R-HSA-389158;R-HSA-388832;R-HSA-392530
R-HSA-9696270,RND2 GTPase cycle,3,44,0.003083176,0.363636285,0.740335787,1,2,1.47E-04,9606,Homo sapiens,Nisch;Wdr6;Pkp4,,R-HSA-9696266
R-HSA-452723,Transcriptional regulation of pluripotent stem cells,3,45,0.003153248,0.376783599,0.740335787,5,35,0.002577889,9606,Homo sapiens,Tsc22d1;Epas1,,R-HSA-452838;R-HSA-452894;R-HSA-2972965;R-HSA-480301;R-HSA-452392
R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",2,27,0.001891949,0.379889879,0.740335787,5,5,3.68E-04,9606,Homo sapiens,Camk2b;Dlg4,,R-HSA-432164;R-HSA-438037;R-HSA-432162;R-HSA-432172;R-HSA-9614185
R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor,2,27,0.001891949,0.379889879,0.740335787,2,2,1.47E-04,9606,Homo sapiens,Camk2b;Dlg4,,R-HSA-442732;R-HSA-442760
R-HSA-8876384,Listeria monocytogenes entry into host cells,2,27,0.001891949,0.379889879,0.740335787,7,13,9.58E-04,9606,Homo sapiens,Cdh1;Sh3gl2,,R-HSA-8876262;R-HSA-8876948;R-HSA-8876497;R-HSA-8876993;R-HSA-8876255;R-HSA-112333;R-HSA-8877003
R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,2,27,0.001891949,0.379889879,0.740335787,2,4,2.95E-04,9606,Homo sapiens,Camk2b;Dlg4,,R-HSA-9619449;R-HSA-9617326
R-HSA-418886,Netrin mediated repulsion signals,1,10,7.01E-04,0.386499532,0.740335787,4,4,2.95E-04,9606,Homo sapiens,Unc5c,,R-HSA-373751;R-HSA-373713;R-HSA-418863;R-HSA-418859
R-HSA-203641,NOSTRIN mediated eNOS trafficking,1,10,7.01E-04,0.386499532,0.740335787,4,4,2.95E-04,9606,Homo sapiens,Nos3,,R-HSA-203716;R-HSA-203625;R-HSA-203662;R-HSA-203565
R-HSA-8849473,PTK6 Expression,1,10,7.01E-04,0.386499532,0.740335787,3,3,2.21E-04,9606,Homo sapiens,Epas1,,R-HSA-8848804;R-HSA-8856930;R-HSA-8848812
R-HSA-1912399,Pre-NOTCH Processing in the Endoplasmic Reticulum,1,10,7.01E-04,0.386499532,0.740335787,2,2,1.47E-04,9606,Homo sapiens,Notch1,,R-HSA-1912349;R-HSA-1912353
R-HSA-3595177,Defective CHSY1 causes TPBS,1,10,7.01E-04,0.386499532,0.740335787,2,2,1.47E-04,9606,Homo sapiens,Bgn,,R-HSA-3595178;R-HSA-3595176
R-HSA-1369007,Mitochondrial ABC transporters,1,10,7.01E-04,0.386499532,0.740335787,1,2,1.47E-04,9606,Homo sapiens,Abcb10,,R-HSA-382560
R-HSA-2470946,Cohesin Loading onto Chromatin,1,10,7.01E-04,0.386499532,0.740335787,1,2,1.47E-04,9606,Homo sapiens,Mau2,,R-HSA-2470935
R-HSA-426117,Cation-coupled Chloride cotransporters,1,10,7.01E-04,0.386499532,0.740335787,1,3,2.21E-04,9606,Homo sapiens,Slc12a7,,R-HSA-426155
R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,1,10,7.01E-04,0.386499532,0.740335787,1,3,2.21E-04,9606,Homo sapiens,Glul,,R-HSA-70606
R-HSA-1296052,Ca2+ activated K+ channels,1,10,7.01E-04,0.386499532,0.740335787,1,3,2.21E-04,9606,Homo sapiens,Kcnn3,,R-HSA-1296039
R-HSA-210455,Astrocytic Glutamate-Glutamine Uptake And Metabolism,1,10,7.01E-04,0.386499532,0.740335787,1,3,2.21E-04,9606,Homo sapiens,Glul,,R-HSA-70606
R-HSA-2892245,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",1,10,7.01E-04,0.386499532,0.740335787,1,7,5.16E-04,9606,Homo sapiens,Tsc22d1,,R-HSA-2972965
R-HSA-1566948,Elastic fibre formation,3,46,0.00322332,0.389874037,0.740335787,11,17,0.001252118,9606,Homo sapiens,Loxl2;Fbn1,,R-HSA-2161282;R-HSA-2328033;R-HSA-2129362;R-HSA-2328048;R-HSA-2328037;R-HSA-2129353;R-HSA-2129385;R-HSA-2396399;R-HSA-1592387;R-HSA-2129357;R-HSA-2129375
R-HSA-9035034,RHOF GTPase cycle,3,46,0.00322332,0.389874037,0.740335787,1,3,2.21E-04,9606,Homo sapiens,Baiap2l2;Cap2;Baiap2l1,,R-HSA-9693125
R-HSA-3238698,WNT ligand biogenesis and trafficking,2,28,0.001962021,0.397031535,0.740335787,8,12,8.84E-04,9606,Homo sapiens,Wnt4,,R-HSA-3247840;R-HSA-3238691;R-HSA-3247843;R-HSA-3247844;R-HSA-3238694;R-HSA-3781941;R-HSA-3247837;R-HSA-3781943
R-HSA-977068,Termination of O-glycan biosynthesis,2,28,0.001962021,0.397031535,0.740335787,3,5,3.68E-04,9606,Homo sapiens,St6galnac2;St6gal1,,R-HSA-977071;R-HSA-977228;R-HSA-981814
R-HSA-212676,Dopamine Neurotransmitter Release Cycle,2,28,0.001962021,0.397031535,0.740335787,2,5,3.68E-04,9606,Homo sapiens,Bzrap1;Syn1,,R-HSA-380869;R-HSA-380574
R-HSA-166208,mTORC1-mediated signalling,2,28,0.001962021,0.397031535,0.740335787,3,8,5.89E-04,9606,Homo sapiens,Fkbp1b;Rragb,,R-HSA-165718;R-HSA-9679044;R-HSA-165692
R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,2,28,0.001962021,0.397031535,0.740335787,3,15,0.00110481,9606,Homo sapiens,Dll4;Neurl3;Neurl1b,,R-HSA-9013069;R-HSA-2168136;R-HSA-9013284
R-HSA-112409,RAF-independent MAPK1/3 activation,2,28,0.001962021,0.397031535,0.740335787,2,12,8.84E-04,9606,Homo sapiens,Dusp16;Dusp8,,R-HSA-5675376;R-HSA-5675373
R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,4,67,0.004694836,0.413676823,0.740335787,16,39,0.002872505,9606,Homo sapiens,Cds1;Baz1b;Abl1;Kdm4b,,R-HSA-5683735;R-HSA-69891;R-HSA-5686578;R-HSA-5683792;R-HSA-5682992;R-HSA-5683774;R-HSA-5682588;R-HSA-5683930;R-HSA-5682586;R-HSA-5683801;R-HSA-5682598;R-HSA-5682629;R-HSA-5683077;R-HSA-5682607;R-HSA-5682863;R-HSA-5682858
R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,4,67,0.004694836,0.413676823,0.740335787,3,13,9.58E-04,9606,Homo sapiens,Tle3;Tle2;Axin2,,R-HSA-3299569;R-HSA-4411351;R-HSA-4411372
R-HSA-1369062,ABC transporters in lipid homeostasis,2,29,0.002032093,0.413950563,0.740335787,3,11,8.10E-04,9606,Homo sapiens,Abca2;Abca7,,R-HSA-1369028;R-HSA-1369052;R-HSA-382553
R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,9,165,0.011561909,0.415685051,0.740335787,9,75,0.005524048,9606,Homo sapiens,Slc26a1;Slc43a2;Slc38a5;Slc15a3;Slc12a7;Slc7a2;Slc8a2;Slc16a10,,R-HSA-428007;R-HSA-352182;R-HSA-427555;R-HSA-352158;R-HSA-375790;R-HSA-425661;R-HSA-375768;R-HSA-426155;R-HSA-352107
R-HSA-167827,The proton buffering model,1,11,7.71E-04,0.415764147,0.740335787,1,1,7.37E-05,9606,Homo sapiens,Ucp2,,R-HSA-170026
R-HSA-9010642,ROBO receptors bind AKAP5,1,11,7.71E-04,0.415764147,0.740335787,4,7,5.16E-04,9606,Homo sapiens,Robo2,,R-HSA-9010648;R-HSA-9010641;R-HSA-9010643;R-HSA-9010645
R-HSA-163680,AMPK inhibits chREBP transcriptional activation activity,1,11,7.71E-04,0.415764147,0.740335787,1,4,2.95E-04,9606,Homo sapiens,Mlxipl,,R-HSA-163691
R-HSA-4755510,SUMOylation of immune response proteins,1,11,7.71E-04,0.415764147,0.740335787,1,5,3.68E-04,9606,Homo sapiens,Nfkbia,,R-HSA-4656914
R-HSA-8963676,Intestinal absorption,1,11,7.71E-04,0.415764147,0.740335787,1,6,4.42E-04,9606,Homo sapiens,Slc2a2,,R-HSA-189242
R-HSA-442729,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,1,11,7.71E-04,0.415764147,0.740335787,1,10,7.37E-04,9606,Homo sapiens,Camk2b,,R-HSA-444792
R-HSA-5628897,TP53 Regulates Metabolic Genes,7,126,0.008829094,0.418506222,0.740335787,7,34,0.002504235,9606,Homo sapiens,Mov10;Rragb;Sesn1;Sesn3,,R-HSA-5629189;R-HSA-5631941;R-HSA-2318752;R-HSA-2321904;R-HSA-380979;R-HSA-5629187;R-HSA-5631903
R-HSA-170834,Signaling by TGF-beta Receptor Complex,5,87,0.006096279,0.419855785,0.740335787,13,88,0.00648155,9606,Homo sapiens,Fkbp1b;Ccnt2;Nedd4l;Bambi;Emb,,R-HSA-2176417;R-HSA-2176416;R-HSA-178215;R-HSA-178218;R-HSA-173483;R-HSA-2134506;R-HSA-2176491;R-HSA-2167924;R-HSA-2134519;R-HSA-2176502;R-HSA-2176475;R-HSA-2169050;R-HSA-170846
R-HSA-1296071,Potassium Channels,6,107,0.007497723,0.423761709,0.740335787,6,19,0.001399425,9606,Homo sapiens,Kcnj3;Kcnn3;Abcc8;Kcnk16;Kcnh6;Kcnf1,,R-HSA-1013020;R-HSA-1296039;R-HSA-1296024;R-HSA-1013012;R-HSA-1296127;R-HSA-1299359
R-HSA-983189,Kinesins,4,68,0.004764908,0.424496367,0.740335787,2,14,0.001031156,9606,Homo sapiens,Tubb1;Kif1b;Kif12,,R-HSA-983259;R-HSA-983266
R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,3,49,0.003433537,0.428683859,0.740335787,6,23,0.001694041,9606,Homo sapiens,Camk2b;Dlg4;Tubb1,,R-HSA-9610627;R-HSA-9611030;R-HSA-9611368;R-HSA-9610408;R-HSA-9610879;R-HSA-9610653
R-HSA-5675221,Negative regulation of MAPK pathway,3,49,0.003433537,0.428683859,0.740335787,3,17,0.001252118,9606,Homo sapiens,Dusp16;Ppp2r5b;Dusp8,,R-HSA-5675431;R-HSA-5675376;R-HSA-5675373
R-HSA-204174,Regulation of pyruvate dehydrogenase (PDH) complex,2,30,0.002102165,0.430629232,0.740335787,2,4,2.95E-04,9606,Homo sapiens,Pdx1;Pdk4,,R-HSA-203946;R-HSA-204169
R-HSA-6783589,Interleukin-6 family signaling,2,30,0.002102165,0.430629232,0.740335787,9,34,0.002504235,9606,Homo sapiens,Cntfr;Lifr,,R-HSA-6783524;R-HSA-6783556;R-HSA-5696482;R-HSA-6783681;R-HSA-6783552;R-HSA-6784189;R-HSA-5696490;R-HSA-5696491;R-HSA-6783530
R-HSA-3295583,TRP channels,2,30,0.002102165,0.430629232,0.740335787,1,4,2.95E-04,9606,Homo sapiens,Trpm2,,R-HSA-3295579
R-HSA-8963898,Plasma lipoprotein assembly,2,30,0.002102165,0.430629232,0.740335787,4,19,0.001399425,9606,Homo sapiens,Abca2;Bmp1,,R-HSA-5682103;R-HSA-264758;R-HSA-5682084;R-HSA-5682101
R-HSA-264876,Insulin processing,2,30,0.002102165,0.430629232,0.740335787,2,16,0.001178464,9606,Homo sapiens,Slc30a8;Ero1lb,,R-HSA-264997;R-HSA-437136
R-HSA-433692,Proton-coupled monocarboxylate transport,1,12,8.41E-04,0.443634715,0.740335787,1,2,1.47E-04,9606,Homo sapiens,Emb,,R-HSA-433698
R-HSA-9013700,NOTCH4 Activation and Transmission of Signal to the Nucleus,1,12,8.41E-04,0.443634715,0.740335787,2,5,3.68E-04,9606,Homo sapiens,Dll4,,R-HSA-9604264;R-HSA-2168987
R-HSA-916853,Degradation of GABA,1,12,8.41E-04,0.443634715,0.740335787,1,3,2.21E-04,9606,Homo sapiens,Abat,,R-HSA-916855
R-HSA-428542,Regulation of commissural axon pathfinding by SLIT and ROBO,1,12,8.41E-04,0.443634715,0.740335787,1,5,3.68E-04,9606,Homo sapiens,Robo2,,R-HSA-428510
R-HSA-418889,Caspase activation via Dependence Receptors in the absence of ligand,1,12,8.41E-04,0.443634715,0.740335787,1,8,5.89E-04,9606,Homo sapiens,Dapk1,,R-HSA-418849
R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,1,12,8.41E-04,0.443634715,0.740335787,1,10,7.37E-04,9606,Homo sapiens,Sptan1,,R-HSA-202967
R-HSA-9707616,Heme signaling,4,70,0.004905052,0.445977475,0.740335787,12,25,0.001841349,9606,Homo sapiens,Nr1d1;Tbl1x;Emb,,R-HSA-400342;R-HSA-1368069;R-HSA-5663271;R-HSA-1368119;R-HSA-9708423;R-HSA-1368065;R-HSA-5663265;R-HSA-1368140;R-HSA-9708430;R-HSA-549475;R-HSA-5663245;R-HSA-5663258
R-HSA-9620244,Long-term potentiation,2,31,0.002172237,0.447052002,0.740335787,5,7,5.16E-04,9606,Homo sapiens,Camk2b;Dlg4,,R-HSA-445367;R-HSA-442725;R-HSA-9612085;R-HSA-9618750;R-HSA-9617583
R-HSA-3214842,HDMs demethylate histones,2,31,0.002172237,0.447052002,0.740335787,4,17,0.001252118,9606,Homo sapiens,Kdm1a;Kdm4b,,R-HSA-3214912;R-HSA-5661123;R-HSA-5661120;R-HSA-4724279
R-HSA-5617833,Cilium Assembly,11,210,0.014715157,0.449247499,0.740335787,30,50,0.003682699,9606,Homo sapiens,Bbs2;Cc2d2a;Sstr3;Nphp4;Cep131;Tubb1;Mast1;Cep70;Pkd1;Hdac6;Dync2h1,,R-HSA-5617815;R-HSA-5625424;R-HSA-5625426;R-HSA-5623519;R-HSA-5623513;R-HSA-5617816;R-HSA-5618328;R-HSA-5618331;R-HSA-5624129;R-HSA-5625421;R-HSA-5625416;R-HSA-5626699;R-HSA-5624949;R-HSA-5626228;R-HSA-5620918;R-HSA-5626227;R-HSA-5620914;R-HSA-5624125;R-HSA-5624127;R-HSA-5624126;R-HSA-5626681;R-HSA-5620921;R-HSA-5624952;R-HSA-5638009;R-HSA-5623525;R-HSA-5623524;R-HSA-5623527;R-HSA-5623521;R-HSA-5626220;R-HSA-5626223
R-HSA-373760,L1CAM interactions,7,130,0.009109383,0.449862715,0.740335787,12,54,0.003977315,9606,Homo sapiens,Sptbn4;Dlg4;Tubb1;Ank3;Sh3gl2;Lamb1;Sptan1,,R-HSA-445079;R-HSA-555065;R-HSA-445076;R-HSA-376134;R-HSA-445077;R-HSA-443778;R-HSA-374675;R-HSA-392749;R-HSA-445071;R-HSA-392751;R-HSA-374696;R-HSA-373739
R-HSA-195253,Degradation of beta-catenin by the destruction complex,5,91,0.006376568,0.457595723,0.740335787,18,23,0.001694041,9606,Homo sapiens,Tle3;Tle2;Axin2;Ppp2r5b,,R-HSA-4649028;R-HSA-195300;R-HSA-2130279;R-HSA-8944352;R-HSA-195275;R-HSA-4641231;R-HSA-2130282;R-HSA-195304;R-HSA-5229348;R-HSA-4641229;R-HSA-2130286;R-HSA-5229343;R-HSA-195283;R-HSA-195251;R-HSA-195280;R-HSA-195318;R-HSA-195287;R-HSA-8944349
R-HSA-8934593,Regulation of RUNX1 Expression and Activity,2,32,0.00224231,0.463205356,0.740335787,13,19,0.001399425,9606,Homo sapiens,Mov10;Ccnd2,,R-HSA-8938440;R-HSA-8935785;R-HSA-8938507;R-HSA-8937134;R-HSA-8936068;R-HSA-8865320;R-HSA-8935864;R-HSA-8939129;R-HSA-8935930;R-HSA-8936058;R-HSA-8938867;R-HSA-8935766;R-HSA-8938487
R-HSA-525793,Myogenesis,2,32,0.00224231,0.463205356,0.740335787,8,14,0.001031156,9606,Homo sapiens,Ctnna2;Abl1,,R-HSA-376117;R-HSA-448951;R-HSA-375140;R-HSA-376119;R-HSA-449200;R-HSA-448958;R-HSA-448957;R-HSA-376121
R-HSA-9022699,MECP2 regulates neuronal receptors and channels,2,32,0.00224231,0.463205356,0.740335787,2,26,0.001915003,9606,Homo sapiens,Notch1,,R-HSA-9023345;R-HSA-9023346
R-HSA-418555,G alpha (s) signalling events,9,172,0.012052414,0.463514885,0.740335787,11,18,0.001325772,9606,Homo sapiens,Vipr1;Grk5;Gipr;Glp1r;Arrb2;Pde3a;Pde8a;Vip;Adcy6,,R-HSA-8852167;R-HSA-379044;R-HSA-8851797;R-HSA-163617;R-HSA-392129;R-HSA-8982641;R-HSA-9629675;R-HSA-744887;R-HSA-8982645;R-HSA-744886;R-HSA-418553
R-HSA-2022923,Dermatan sulfate biosynthesis,1,13,9.11E-04,0.470177554,0.740335787,4,4,2.95E-04,9606,Homo sapiens,Bgn,,R-HSA-2022063;R-HSA-2022061;R-HSA-2022052;R-HSA-2022065
R-HSA-173107,Binding and entry of HIV virion,1,13,9.11E-04,0.470177554,0.740335787,6,8,5.89E-04,9606,Homo sapiens,Cxcr4,,R-HSA-164515;R-HSA-164500;R-HSA-164507;R-HSA-164521;R-HSA-164524;R-HSA-164508
R-HSA-141333,Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB,1,13,9.11E-04,0.470177554,0.740335787,2,3,2.21E-04,9606,Homo sapiens,Maob,,R-HSA-141202;R-HSA-141200
R-HSA-5578768,Physiological factors,1,13,9.11E-04,0.470177554,0.740335787,1,4,2.95E-04,9606,Homo sapiens,Npr1,,R-HSA-6784598
R-HSA-174362,Transport and synthesis of PAPS,1,13,9.11E-04,0.470177554,0.740335787,1,4,2.95E-04,9606,Homo sapiens,Slc26a1,,R-HSA-427555
R-HSA-111932,CaMK IV-mediated phosphorylation of CREB,1,13,9.11E-04,0.470177554,0.740335787,3,13,9.58E-04,9606,Homo sapiens,Camk2b,,R-HSA-442725;R-HSA-9617583;R-HSA-444792
R-HSA-1296346,Tandem pore domain potassium channels,1,13,9.11E-04,0.470177554,0.740335787,1,6,4.42E-04,9606,Homo sapiens,Kcnk16,,R-HSA-1299359
R-HSA-9627069,Regulation of the apoptosome activity,1,13,9.11E-04,0.470177554,0.740335787,1,6,4.42E-04,9606,Homo sapiens,Uaca,,R-HSA-6804652
R-HSA-111458,Formation of apoptosome,1,13,9.11E-04,0.470177554,0.740335787,1,10,7.37E-04,9606,Homo sapiens,Uaca,,R-HSA-6804652
R-HSA-9664873,Pexophagy,1,13,9.11E-04,0.470177554,0.740335787,1,13,9.58E-04,9606,Homo sapiens,Epas1,,R-HSA-9664871
R-HSA-111885,Opioid Signalling,6,113,0.007918156,0.474680071,0.740335787,18,59,0.004345584,9606,Homo sapiens,Camk2b;Itpr3;Itpr2;Plcb1;Adcy6;Itpr1,,R-HSA-442725;R-HSA-112037;R-HSA-111879;R-HSA-170666;R-HSA-392206;R-HSA-170671;R-HSA-170674;R-HSA-169683;R-HSA-169680;R-HSA-170672;R-HSA-170676;R-HSA-170677;R-HSA-111930;R-HSA-170686;R-HSA-9617583;R-HSA-444792;R-HSA-170685;R-HSA-111870
R-HSA-6802957,Oncogenic MAPK signaling,5,93,0.006516712,0.476212009,0.740335787,30,46,0.003388083,9606,Homo sapiens,Camk2b;Dusp16;Arrb2;Trim24;Dusp8,,R-HSA-6802919;R-HSA-9656211;R-HSA-6802918;R-HSA-9656209;R-HSA-6802916;R-HSA-9652816;R-HSA-9656215;R-HSA-6802914;R-HSA-6803234;R-HSA-9656214;R-HSA-6803233;R-HSA-9656212;R-HSA-6802912;R-HSA-6802927;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941;R-HSA-6802911;R-HSA-6802910;R-HSA-6803230;R-HSA-6803227
R-HSA-76009,Platelet Aggregation (Plug Formation),3,53,0.003713825,0.478964273,0.740335787,2,27,0.001988657,9606,Homo sapiens,Col1a2;Rapgef4;Col1a1,,R-HSA-429529;R-HSA-939265
R-HSA-9012999,RHO GTPase cycle,23,460,0.0322332,0.483734159,0.740335787,33,91,0.006702512,9606,Homo sapiens,Mcf2l;Nisch;Dbn1;Grb7;Uaca;Arhgap29;Plekhg3;Fgd2;Arhgef9;Sptan1;Cit;Stard8;Dock8;Fhod3;Pak7;Wdr6;Pak6;Pkp4;Baiap2l2;Pik3r3;Cap2;Baiap2l1,,R-HSA-9018766;R-HSA-8981637;R-HSA-9693214;R-HSA-9018758;R-HSA-9013145;R-HSA-9013144;R-HSA-9018778;R-HSA-9693125;R-HSA-9013023;R-HSA-9013022;R-HSA-9013009;R-HSA-9696266;R-HSA-9017491;R-HSA-8980691;R-HSA-9696271;R-HSA-9693198;R-HSA-9013143;R-HSA-9014294;R-HSA-9696268;R-HSA-9013161;R-HSA-9018794;R-HSA-9014433;R-HSA-9013024;R-HSA-9018787;R-HSA-9017507;R-HSA-9013157;R-HSA-9013159;R-HSA-9018808;R-HSA-9018747;R-HSA-9018746;R-HSA-9014449;R-HSA-9013109;R-HSA-9013110
