Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-392451,G beta:gamma signalling through PI3Kgamma,3,29,0.002032093,0.302298042,0.653962259,3,4,2.95E-04,9606,Homo sapiens,Pdpk1;Akt3;Gng12,,R-HSA-392295;R-HSA-392300;R-HSA-9603279
R-HSA-1369062,ABC transporters in lipid homeostasis,3,29,0.002032093,0.302298042,0.653962259,4,11,8.10E-04,9606,Homo sapiens,Abca1;Abcd3;Abca7,,R-HSA-382613;R-HSA-5683714;R-HSA-382575;R-HSA-382553
R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,3,29,0.002032093,0.302298042,0.653962259,4,18,0.001325772,9606,Homo sapiens,Pdpk1;Akt3;Rictor,,R-HSA-2243938;R-HSA-2243937;R-HSA-2243942;R-HSA-2400010
R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,3,29,0.002032093,0.302298042,0.653962259,3,20,0.001473079,9606,Homo sapiens,Ap1s2;Ap1g1,,R-HSA-182263;R-HSA-182279;R-HSA-182286
R-HSA-1236394,Signaling by ERBB4,7,82,0.005745918,0.303627939,0.653962259,11,52,0.003830007,9606,Homo sapiens,Ncor1;Dlg4;Gabrb3;Nedd4;Kras,,R-HSA-8954185;R-HSA-9612593;R-HSA-1253319;R-HSA-1253321;R-HSA-1973956;R-HSA-8954179;R-HSA-1250383;R-HSA-9612639;R-HSA-8954182;R-HSA-1253325;R-HSA-1977296
R-HSA-5654687,Downstream signaling of activated FGFR1,4,42,0.002943031,0.30445791,0.653962259,23,24,0.001767695,9606,Homo sapiens,Frs2;Kras;Fgf1,,R-HSA-5654582;R-HSA-5654167;R-HSA-5654165;R-HSA-5654578;R-HSA-5654591;R-HSA-5654586;R-HSA-5654587;R-HSA-5654584;R-HSA-5654392;R-HSA-5654692;R-HSA-5654596;R-HSA-5654149;R-HSA-5654597;R-HSA-5654594;R-HSA-5654690;R-HSA-5656064;R-HSA-5654592;R-HSA-5654575;R-HSA-5654573;R-HSA-5654571;R-HSA-5654600;R-HSA-8941623;R-HSA-5654569
R-HSA-5654696,Downstream signaling of activated FGFR2,4,42,0.002943031,0.30445791,0.653962259,22,23,0.001694041,9606,Homo sapiens,Frs2;Kras;Fgf1,,R-HSA-5654614;R-HSA-5654615;R-HSA-5654612;R-HSA-5654608;R-HSA-5654622;R-HSA-5654399;R-HSA-5654620;R-HSA-5654397;R-HSA-5654618;R-HSA-5654406;R-HSA-5654407;R-HSA-5654404;R-HSA-5654402;R-HSA-5654147;R-HSA-5654159;R-HSA-5654607;R-HSA-8941618;R-HSA-5654157;R-HSA-5654701;R-HSA-5654605;R-HSA-5654603;R-HSA-5654697
R-HSA-2428928,IRS-related events triggered by IGF1R,6,69,0.00483498,0.309562964,0.653962259,5,12,8.84E-04,9606,Homo sapiens,Pdpk1;Frs2;Kras;Fgf1;Trib1,,R-HSA-109699;R-HSA-109701;R-HSA-109700;R-HSA-109702;R-HSA-109817
R-HSA-1442490,Collagen degradation,6,69,0.00483498,0.309562964,0.653962259,10,34,0.002504235,9606,Homo sapiens,Col15a1;Col3a1;Col5a2;Col4a1;Col6a6;Col6a3,,R-HSA-2485111;R-HSA-1474213;R-HSA-1454757;R-HSA-1564164;R-HSA-1474210;R-HSA-2473584;R-HSA-2168038;R-HSA-1564112;R-HSA-1564142;R-HSA-2537499
R-HSA-170968,Frs2-mediated activation,2,17,0.001191227,0.310835222,0.653962259,11,13,9.58E-04,9606,Homo sapiens,Frs2;Braf,,R-HSA-170978;R-HSA-9610163;R-HSA-170979;R-HSA-170977;R-HSA-170964;R-HSA-170965;R-HSA-9610154;R-HSA-9610152;R-HSA-9610153;R-HSA-170975;R-HSA-9610156
R-HSA-5676594,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,2,17,0.001191227,0.310835222,0.653962259,5,12,8.84E-04,9606,Homo sapiens,Birc2,,R-HSA-5676598;R-HSA-5676596;R-HSA-5676597;R-HSA-5676595;R-HSA-5676593
R-HSA-196843,Vitamin B2 (riboflavin) metabolism,2,17,0.001191227,0.310835222,0.653962259,2,5,3.68E-04,9606,Homo sapiens,Enpp1;Acp5,,R-HSA-196950;R-HSA-196955
R-HSA-9683610,Maturation of nucleoprotein,2,17,0.001191227,0.310835222,0.653962259,1,9,6.63E-04,9606,Homo sapiens,Parp14;Parp8,,R-HSA-9686061
R-HSA-166520,Signaling by NTRKs,13,166,0.011631981,0.311084113,0.653962259,38,164,0.012079252,9606,Homo sapiens,Dnm3;Mef2a;Mef2c;Shc2;Cltc;Ep300;Braf;Kras;Frs2;Sh3gl2;Trib1,,R-HSA-9032073;R-HSA-9026891;R-HSA-177479;R-HSA-9613460;R-HSA-9032067;R-HSA-171026;R-HSA-177491;R-HSA-167056;R-HSA-170964;R-HSA-170965;R-HSA-9621386;R-HSA-9613451;R-HSA-9621385;R-HSA-170975;R-HSA-177501;R-HSA-170978;R-HSA-5685366;R-HSA-9610163;R-HSA-9620723;R-HSA-170979;R-HSA-5686071;R-HSA-170977;R-HSA-9036970;R-HSA-9031981;R-HSA-9612980;R-HSA-170986;R-HSA-167019;R-HSA-169901;R-HSA-187698;R-HSA-9028728;R-HSA-9028730;R-HSA-167217;R-HSA-9610154;R-HSA-9610152;R-HSA-199929;R-HSA-9610153;R-HSA-9610156;R-HSA-9620717
R-HSA-5620924,Intraflagellar transport,5,56,0.003924042,0.315016536,0.653962259,11,12,8.84E-04,9606,Homo sapiens,Ift88;Trip11;Tnpo1;Ift57;Dync2h1,,R-HSA-5624949;R-HSA-5624948;R-HSA-5617828;R-HSA-5624951;R-HSA-5617825;R-HSA-5625424;R-HSA-5625426;R-HSA-5625421;R-HSA-5617820;R-HSA-5624952;R-HSA-5625416
R-HSA-5654688,SHC-mediated cascade:FGFR1,3,30,0.002102165,0.320247713,0.653962259,4,4,2.95E-04,9606,Homo sapiens,Kras;Fgf1,,R-HSA-5654582;R-HSA-5654597;R-HSA-5654573;R-HSA-5654600
R-HSA-201451,Signaling by BMP,3,30,0.002102165,0.320247713,0.653962259,15,17,0.001252118,9606,Homo sapiens,Bmpr2;Smad5;Fstl1,,R-HSA-201475;R-HSA-201443;R-HSA-202626;R-HSA-201472;R-HSA-201445;R-HSA-201476;R-HSA-201423;R-HSA-201422;R-HSA-201453;R-HSA-202604;R-HSA-201810;R-HSA-201457;R-HSA-201425;R-HSA-201648;R-HSA-201821
R-HSA-3295583,TRP channels,3,30,0.002102165,0.320247713,0.653962259,2,4,2.95E-04,9606,Homo sapiens,Trpm2;Trpm5,,R-HSA-3295579;R-HSA-3295580
R-HSA-2206285,MPS VI - Maroteaux-Lamy syndrome,1,6,4.20E-04,0.328212558,0.653962259,2,2,1.47E-04,9606,Homo sapiens,Arsb,,R-HSA-9036065;R-HSA-2282889
R-HSA-5619060,Defective CP causes aceruloplasminemia (ACERULOP),1,6,4.20E-04,0.328212558,0.653962259,1,1,7.37E-05,9606,Homo sapiens,Slc40a1,,R-HSA-5621402
R-HSA-112303,Electric Transmission Across Gap Junctions,1,6,4.20E-04,0.328212558,0.653962259,2,4,2.95E-04,9606,Homo sapiens,Gjd2,,R-HSA-375330;R-HSA-375342
R-HSA-112307,Transmission across Electrical Synapses ,1,6,4.20E-04,0.328212558,0.653962259,2,4,2.95E-04,9606,Homo sapiens,Gjd2,,R-HSA-375330;R-HSA-375342
R-HSA-211163,AKT-mediated inactivation of FOXO1A,1,6,4.20E-04,0.328212558,0.653962259,1,2,1.47E-04,9606,Homo sapiens,Akt3,,R-HSA-211164
R-HSA-428559,Proton-coupled neutral amino acid transporters,1,6,4.20E-04,0.328212558,0.653962259,1,2,1.47E-04,9606,Homo sapiens,Slc36a1,,R-HSA-375417
R-HSA-9729555,Sensory perception of sour taste,1,6,4.20E-04,0.328212558,0.653962259,1,3,2.21E-04,9606,Homo sapiens,Kcnj2,,R-HSA-9729870
R-HSA-388479,Vasopressin-like receptors,1,6,4.20E-04,0.328212558,0.653962259,1,3,2.21E-04,9606,Homo sapiens,Avpr1b,,R-HSA-388468
R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",4,44,0.003083176,0.334080191,0.653962259,5,7,5.16E-04,9606,Homo sapiens,Dpp4;Gpr119;Tcf4;Spc25,,R-HSA-381799;R-HSA-383313;R-HSA-9023633;R-HSA-9023632;R-HSA-400459
R-HSA-3899300,SUMOylation of transcription cofactors,4,44,0.003083176,0.334080191,0.653962259,5,27,0.001988657,9606,Homo sapiens,Crebbp;Ncoa1;Ep300;Casp8ap2,,R-HSA-3899291;R-HSA-5228521;R-HSA-3927824;R-HSA-3927959;R-HSA-4085296
R-HSA-1170546,Prolactin receptor signaling,2,18,0.001261299,0.334953708,0.653962259,14,14,0.001031156,9606,Homo sapiens,Ghr;Prlr,,R-HSA-1675473;R-HSA-1369080;R-HSA-1369114;R-HSA-1369115;R-HSA-1370500;R-HSA-976991;R-HSA-1671691;R-HSA-982810;R-HSA-1364044;R-HSA-1302698;R-HSA-1170539;R-HSA-1370505;R-HSA-1671687;R-HSA-1364043
R-HSA-77310,Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA,2,18,0.001261299,0.334953708,0.653962259,2,4,2.95E-04,9606,Homo sapiens,Hadh,,R-HSA-77254;R-HSA-77309
R-HSA-77348,Beta oxidation of octanoyl-CoA to hexanoyl-CoA,2,18,0.001261299,0.334953708,0.653962259,2,4,2.95E-04,9606,Homo sapiens,Hadh,,R-HSA-77329;R-HSA-77331
R-HSA-77350,Beta oxidation of hexanoyl-CoA to butanoyl-CoA,2,18,0.001261299,0.334953708,0.653962259,2,4,2.95E-04,9606,Homo sapiens,Hadh,,R-HSA-77321;R-HSA-77323
R-HSA-418457,cGMP effects,2,18,0.001261299,0.334953708,0.653962259,2,4,2.95E-04,9606,Homo sapiens,Pde1c;Itpr1,,R-HSA-418442;R-HSA-418456
R-HSA-2032785,YAP1- and WWTR1 (TAZ)-stimulated gene expression,2,18,0.001261299,0.334953708,0.653962259,4,9,6.63E-04,9606,Homo sapiens,Tead1;Hipk1,,R-HSA-2032781;R-HSA-1989766;R-HSA-2032775;R-HSA-2032800
R-HSA-1433559,Regulation of KIT signaling,2,18,0.001261299,0.334953708,0.653962259,2,8,5.89E-04,9606,Homo sapiens,Prkca;Cbl,,R-HSA-1433508;R-HSA-205244
R-HSA-2980736,Peptide hormone metabolism,10,127,0.008899166,0.336145831,0.653962259,16,63,0.0046402,9606,Homo sapiens,Tmem27;Dpp4;Slc30a8;Gpr119;Anpep;Myo5a;Tcf4;Isl1;Ero1lb;Spc25,,R-HSA-264997;R-HSA-9023627;R-HSA-381799;R-HSA-9023626;R-HSA-422051;R-HSA-2022393;R-HSA-9023171;R-HSA-9023173;R-HSA-400459;R-HSA-400500;R-HSA-383313;R-HSA-437136;R-HSA-400496;R-HSA-9023633;R-HSA-9023632;R-HSA-400509
R-HSA-5620912,Anchoring of the basal body to the plasma membrane,8,99,0.006937145,0.33618398,0.653962259,8,9,6.63E-04,9606,Homo sapiens,Cc2d2a;Tmem67;Nphp4;Akap9;Cep162;Cenpj;C2cd3;Ttbk2,,R-HSA-5626228;R-HSA-5626227;R-HSA-5626220;R-HSA-5626223;R-HSA-5626681;R-HSA-5617816;R-HSA-5626699;R-HSA-5638009
R-HSA-111885,Opioid Signalling,9,113,0.007918156,0.336459792,0.653962259,18,59,0.004345584,9606,Homo sapiens,Camk2b;Nbea;Pde1c;Prkca;Gng12;Itpr2;Plcb1;Itpr1,,R-HSA-442725;R-HSA-111970;R-HSA-112037;R-HSA-111879;R-HSA-167429;R-HSA-167433;R-HSA-112271;R-HSA-169683;R-HSA-167408;R-HSA-169680;R-HSA-111955;R-HSA-111956;R-HSA-167419;R-HSA-9617583;R-HSA-9668558;R-HSA-444792;R-HSA-111870;R-HSA-111966
R-HSA-997272,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,3,31,0.002172237,0.338205673,0.653962259,3,3,2.21E-04,9606,Homo sapiens,Kcnj3;Kcnj2;Gng12,,R-HSA-1013020;R-HSA-1013013;R-HSA-1013012
R-HSA-1296059,G protein gated Potassium channels,3,31,0.002172237,0.338205673,0.653962259,3,3,2.21E-04,9606,Homo sapiens,Kcnj3;Kcnj2;Gng12,,R-HSA-1013020;R-HSA-1013013;R-HSA-1013012
R-HSA-1296041,Activation of G protein gated Potassium channels,3,31,0.002172237,0.338205673,0.653962259,3,3,2.21E-04,9606,Homo sapiens,Kcnj3;Kcnj2;Gng12,,R-HSA-1013020;R-HSA-1013013;R-HSA-1013012
R-HSA-9620244,Long-term potentiation,3,31,0.002172237,0.338205673,0.653962259,5,7,5.16E-04,9606,Homo sapiens,Gria2;Camk2b;Dlg4,,R-HSA-445367;R-HSA-442725;R-HSA-9612085;R-HSA-9618750;R-HSA-9617583
R-HSA-1660516,Synthesis of PIPs at the early endosome membrane,3,31,0.002172237,0.338205673,0.653962259,6,13,9.58E-04,9606,Homo sapiens,Pikfyve;Pik3c2a;Mtmr4,,R-HSA-1676105;R-HSA-1676168;R-HSA-1676141;R-HSA-1676206;R-HSA-1676174;R-HSA-1675939
R-HSA-2428924,IGF1R signaling cascade,6,72,0.005045197,0.344134733,0.653962259,6,17,0.001252118,9606,Homo sapiens,Pdpk1;Frs2;Kras;Fgf1;Trib1,,R-HSA-109699;R-HSA-109701;R-HSA-109700;R-HSA-109702;R-HSA-109817;R-HSA-5686318
R-HSA-74751,Insulin receptor signalling cascade,6,72,0.005045197,0.344134733,0.653962259,6,25,0.001841349,9606,Homo sapiens,Pdpk1;Frs2;Kras;Fgf1;Trib1,,R-HSA-109699;R-HSA-109701;R-HSA-109700;R-HSA-109702;R-HSA-109817;R-HSA-109807
R-HSA-6802952,Signaling by BRAF and RAF1 fusions,6,73,0.005115269,0.355748909,0.653962259,5,5,3.68E-04,9606,Homo sapiens,Camk2b;Akap9;Papd7;Braf;Kras,,R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-6802927
R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),6,73,0.005115269,0.355748909,0.653962259,6,19,0.001399425,9606,Homo sapiens,Pdpk1;Frs2;Kras;Fgf1;Trib1,,R-HSA-109699;R-HSA-109701;R-HSA-109700;R-HSA-109702;R-HSA-109817;R-HSA-5686318
R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway,3,32,0.00224231,0.356133232,0.653962259,8,17,0.001252118,9606,Homo sapiens,Dapk1;Cflar,,R-HSA-3371360;R-HSA-141159;R-HSA-141156;R-HSA-3465459;R-HSA-418849;R-HSA-73945;R-HSA-3465448;R-HSA-3371359
R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,3,32,0.00224231,0.356133232,0.653962259,5,25,0.001841349,9606,Homo sapiens,Mpp2;Emb;Myt1,,R-HSA-4088141;R-HSA-170055;R-HSA-4088024;R-HSA-170116;R-HSA-170072
R-HSA-1643713,Signaling by EGFR in Cancer,3,32,0.00224231,0.356133232,0.653962259,8,42,0.003093467,9606,Homo sapiens,Kras;Cbl,,R-HSA-5637794;R-HSA-1225956;R-HSA-5637808;R-HSA-1225957;R-HSA-5637806;R-HSA-1225960;R-HSA-1225951;R-HSA-1225949
R-HSA-1855183,"Synthesis of IP2, IP, and Ins in the cytosol",3,32,0.00224231,0.356133232,0.653962259,1,14,0.001031156,9606,Homo sapiens,Synj1;Ocrl;Inpp5j,,R-HSA-1855174
R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),2,19,0.001331371,0.35881682,0.653962259,6,6,4.42E-04,9606,Homo sapiens,Fkbp1b;Cgn,,R-HSA-2160931;R-HSA-2160932;R-HSA-2134532;R-HSA-2160935;R-HSA-2134519;R-HSA-2134506
R-HSA-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",2,19,0.001331371,0.35881682,0.653962259,4,4,2.95E-04,9606,Homo sapiens,Xrn1;Tnpo1,,R-HSA-450400;R-HSA-450463;R-HSA-450431;R-HSA-450394
R-HSA-196299,Beta-catenin phosphorylation cascade,2,19,0.001331371,0.35881682,0.653962259,4,4,2.95E-04,9606,Homo sapiens,Apc;Csnk1a1,,R-HSA-195283;R-HSA-195318;R-HSA-195287;R-HSA-195300
R-HSA-8875360,InlB-mediated entry of Listeria monocytogenes into host cell,2,19,0.001331371,0.35881682,0.653962259,5,8,5.89E-04,9606,Homo sapiens,Sh3gl2;Cbl,,R-HSA-8876262;R-HSA-8876246;R-HSA-8876258;R-HSA-8876240;R-HSA-8876255
R-HSA-1295596,Spry regulation of FGF signaling,2,19,0.001331371,0.35881682,0.653962259,5,11,8.10E-04,9606,Homo sapiens,Braf;Cbl,,R-HSA-1295634;R-HSA-934604;R-HSA-1295622;R-HSA-1295621;R-HSA-1295604
R-HSA-418885,DCC mediated attractive signaling,2,19,0.001331371,0.35881682,0.653962259,5,12,8.84E-04,9606,Homo sapiens,Ablim1;Trio,,R-HSA-418850;R-HSA-418865;R-HSA-418874;R-HSA-418858;R-HSA-418856
R-HSA-171007,p38MAPK events,2,19,0.001331371,0.35881682,0.653962259,2,5,3.68E-04,9606,Homo sapiens,Kras,,R-HSA-171026;R-HSA-170986
R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment",2,19,0.001331371,0.35881682,0.653962259,1,3,2.21E-04,9606,Homo sapiens,Birc2,,R-HSA-9014342
R-HSA-180336,SHC1 events in EGFR signaling,2,19,0.001331371,0.35881682,0.653962259,1,4,2.95E-04,9606,Homo sapiens,Kras,,R-HSA-177945
R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",2,19,0.001331371,0.35881682,0.653962259,1,7,5.16E-04,9606,Homo sapiens,Kras,,R-HSA-9672170
R-HSA-9673770,Signaling by PDGFRA extracellular domain mutants,2,19,0.001331371,0.35881682,0.653962259,1,7,5.16E-04,9606,Homo sapiens,Kras,,R-HSA-9672163
R-HSA-9027284,Erythropoietin activates RAS,2,19,0.001331371,0.35881682,0.653962259,1,8,5.89E-04,9606,Homo sapiens,Kras,,R-HSA-9029158
R-HSA-157118,Signaling by NOTCH,19,259,0.018148693,0.35974651,0.653962259,48,154,0.011342712,9606,Homo sapiens,Ncor1;Tle3;Tle2;Atp2a3;Atp2a2;Tbl1x;Ep300;Tnrc6b;Pbx1;Cntn1;Rab6a;Crebbp;Tbl1xr1;Nbea;Ago3;Ago2;Neurl3;Hdac6,,R-HSA-1912413;R-HSA-1912412;R-HSA-1606682;R-HSA-1912415;R-HSA-9021451;R-HSA-9021450;R-HSA-1912409;R-HSA-9013069;R-HSA-1912410;R-HSA-2976551;R-HSA-1912406;R-HSA-373706;R-HSA-4396371;R-HSA-1980047;R-HSA-1980109;R-HSA-1912393;R-HSA-1912394;R-HSA-9021406;R-HSA-4395227;R-HSA-4396379;R-HSA-1912388;R-HSA-1912391;R-HSA-9667657;R-HSA-4396382;R-HSA-2976563;R-HSA-9017835;R-HSA-9667638;R-HSA-2974731;R-HSA-9016751;R-HSA-9604664;R-HSA-1912374;R-HSA-1912368;R-HSA-2172172;R-HSA-9021412;R-HSA-1980078;R-HSA-1912364;R-HSA-2220816;R-HSA-1912367;R-HSA-1912366;R-HSA-1980074;R-HSA-1912363;R-HSA-1912362;R-HSA-4396347;R-HSA-1606561;R-HSA-1912359;R-HSA-1912416;R-HSA-1980067;R-HSA-1980065
R-HSA-8953750,Transcriptional Regulation by E2F6,4,46,0.00322332,0.363820732,0.653962259,8,33,0.002430581,9606,Homo sapiens,Rybp;Cbx5;Mga,,R-HSA-8953418;R-HSA-8953115;R-HSA-8953452;R-HSA-9007647;R-HSA-9007646;R-HSA-9007283;R-HSA-8954082;R-HSA-8953556
R-HSA-5213460,RIPK1-mediated regulated necrosis,4,46,0.00322332,0.363820732,0.653962259,4,34,0.002504235,9606,Homo sapiens,Birc2;Cflar,,R-HSA-3465429;R-HSA-5675456;R-HSA-5675470;R-HSA-5213462
R-HSA-8866376,Reelin signalling pathway,1,7,4.91E-04,0.371319297,0.653962259,4,4,2.95E-04,9606,Homo sapiens,Reln,,R-HSA-8855237;R-HSA-8854466;R-HSA-8855232;R-HSA-8855259
R-HSA-9706377,FLT3 signaling by CBL mutants,1,7,4.91E-04,0.371319297,0.653962259,1,1,7.37E-05,9606,Homo sapiens,Cbl,,R-HSA-9706356
R-HSA-163358,PKA-mediated phosphorylation of key metabolic factors,1,7,4.91E-04,0.371319297,0.653962259,4,5,3.68E-04,9606,Homo sapiens,Mlxipl,,R-HSA-163670;R-HSA-164423;R-HSA-163672;R-HSA-163676
R-HSA-420597,Nectin/Necl  trans heterodimerization,1,7,4.91E-04,0.371319297,0.653962259,5,8,5.89E-04,9606,Homo sapiens,Pvrl3,,R-HSA-420580;R-HSA-420595;R-HSA-420593;R-HSA-420591;R-HSA-420584
R-HSA-9636569,Suppression of autophagy,1,7,4.91E-04,0.371319297,0.653962259,1,2,1.47E-04,9606,Homo sapiens,Dusp16,,R-HSA-9636560
R-HSA-69478,G2/M DNA replication checkpoint,1,7,4.91E-04,0.371319297,0.653962259,1,2,1.47E-04,9606,Homo sapiens,Myt1,,R-HSA-170055
R-HSA-3656534,Loss of Function of TGFBR1 in Cancer,1,7,4.91E-04,0.371319297,0.653962259,1,2,1.47E-04,9606,Homo sapiens,Fkbp1b,,R-HSA-3656382
R-HSA-1606341,IRF3 mediated activation of type 1 IFN,1,7,4.91E-04,0.371319297,0.653962259,1,6,4.42E-04,9606,Homo sapiens,Pan2,,R-HSA-1606327
R-HSA-8878171,Transcriptional regulation by RUNX1,19,261,0.018288838,0.372052589,0.653962259,45,132,0.009722325,9606,Homo sapiens,Ccnd2;Ep300;Lifr;Tnrc6b;Kmt2d;Crebbp;Tjp1;Kmt2e;Pbrm1;Rybp;Prkcb;Kmt2a;Ago3;Ago2;Kmt2c;Nfatc2,,R-HSA-8938440;R-HSA-8937097;R-HSA-8938507;R-HSA-8938251;R-HSA-8937037;R-HSA-8936068;R-HSA-8865482;R-HSA-8937989;R-HSA-8935960;R-HSA-8937050;R-HSA-8865491;R-HSA-8936979;R-HSA-8865498;R-HSA-8877338;R-HSA-8935766;R-HSA-8936616;R-HSA-8935785;R-HSA-8938217;R-HSA-8877348;R-HSA-8878050;R-HSA-8936621;R-HSA-8937134;R-HSA-8865505;R-HSA-8877345;R-HSA-8939054;R-HSA-8934688;R-HSA-8936481;R-HSA-8934690;R-HSA-8936995;R-HSA-8935972;R-HSA-8865320;R-HSA-8878056;R-HSA-8935864;R-HSA-8937016;R-HSA-8939129;R-HSA-8935930;R-HSA-8936058;R-HSA-8939066;R-HSA-8935740;R-HSA-8938867;R-HSA-8935731;R-HSA-8938228;R-HSA-8936628;R-HSA-8938487;R-HSA-8938231
R-HSA-5654699,SHC-mediated cascade:FGFR2,3,33,0.002312382,0.3739943,0.653962259,4,4,2.95E-04,9606,Homo sapiens,Kras;Fgf1,,R-HSA-5654406;R-HSA-5654407;R-HSA-5654404;R-HSA-5654402
R-HSA-9006115,Signaling by NTRK2 (TRKB),3,33,0.002312382,0.3739943,0.653962259,6,38,0.002798851,9606,Homo sapiens,Frs2;Kras,,R-HSA-9032073;R-HSA-9028728;R-HSA-9026891;R-HSA-9028730;R-HSA-9031981;R-HSA-9032067
R-HSA-9013026,RHOB GTPase cycle,6,75,0.005255413,0.379046306,0.653962259,3,6,4.42E-04,9606,Homo sapiens,Arhgap26;Mcf2l;Arhgap35;Akap13;Rock1;Arhgap21,,R-HSA-9013023;R-HSA-9013022;R-HSA-9013024
R-HSA-177929,Signaling by EGFR,5,61,0.004274403,0.379695393,0.653962259,23,49,0.003609045,9606,Homo sapiens,Ptprk;Kras;Sh3gl2;Cbl,,R-HSA-8867047;R-HSA-183072;R-HSA-8867044;R-HSA-8867041;R-HSA-182986;R-HSA-183051;R-HSA-8951490;R-HSA-182990;R-HSA-183055;R-HSA-183084;R-HSA-183052;R-HSA-182988;R-HSA-183058;R-HSA-182994;R-HSA-177938;R-HSA-183089;R-HSA-182993;R-HSA-183094;R-HSA-183002;R-HSA-183067;R-HSA-182969;R-HSA-177945;R-HSA-183036
R-HSA-8856828,Clathrin-mediated endocytosis,12,161,0.01128162,0.381468254,0.653962259,23,35,0.002577889,9606,Homo sapiens,Dnm3;Picalm;Syt11;Synj1;Fcho2;Cltc;Aak1;Pik3c2a;Ocrl;Sh3gl2;Cbl,,R-HSA-8868071;R-HSA-8866279;R-HSA-8863463;R-HSA-8868230;R-HSA-8856813;R-HSA-8867756;R-HSA-8868236;R-HSA-8868651;R-HSA-8866283;R-HSA-8867754;R-HSA-8856808;R-HSA-8868072;R-HSA-8868648;R-HSA-8862280;R-HSA-8868661;R-HSA-8868660;R-HSA-8868659;R-HSA-8868658;R-HSA-8869438;R-HSA-8867613;R-HSA-8871196;R-HSA-8871194;R-HSA-8871193
R-HSA-5576886,Phase 4 - resting membrane potential,2,20,0.001401443,0.382358125,0.653962259,2,2,1.47E-04,9606,Homo sapiens,Kcnj2;Kcnk16,,R-HSA-5578910;R-HSA-1296046
R-HSA-9687136,Aberrant regulation of mitotic exit in cancer due to RB1 defects,2,20,0.001401443,0.382358125,0.653962259,1,1,7.37E-05,9606,Homo sapiens,Cdh1;Cdc27,,R-HSA-9687377
R-HSA-140534,Caspase activation via Death Receptors in the presence of ligand,2,20,0.001401443,0.382358125,0.653962259,7,9,6.63E-04,9606,Homo sapiens,Cflar,,R-HSA-3371360;R-HSA-141159;R-HSA-141156;R-HSA-3465459;R-HSA-73945;R-HSA-3465448;R-HSA-3371359
R-HSA-169893,Prolonged ERK activation events,2,20,0.001401443,0.382358125,0.653962259,13,19,0.001399425,9606,Homo sapiens,Frs2;Braf,,R-HSA-170978;R-HSA-9610163;R-HSA-170979;R-HSA-170977;R-HSA-9612980;R-HSA-169901;R-HSA-170964;R-HSA-170965;R-HSA-9610154;R-HSA-9610152;R-HSA-9610153;R-HSA-170975;R-HSA-9610156
R-HSA-399997,Acetylcholine regulates insulin secretion,2,20,0.001401443,0.382358125,0.653962259,4,7,5.16E-04,9606,Homo sapiens,Prkca;Plcb1,,R-HSA-400023;R-HSA-399998;R-HSA-400015;R-HSA-399978
R-HSA-388844,Receptor-type tyrosine-protein phosphatases,2,20,0.001401443,0.382358125,0.653962259,3,6,4.42E-04,9606,Homo sapiens,Slitrk6;Ptprf,,R-HSA-6798258;R-HSA-6797803;R-HSA-388824
R-HSA-210744,Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,2,20,0.001401443,0.382358125,0.653962259,1,4,2.95E-04,9606,Homo sapiens,Crebbp;Ep300,,R-HSA-1980047
R-HSA-1483249,Inositol phosphate metabolism,7,90,0.006306496,0.388209493,0.653962259,11,71,0.005229432,9606,Homo sapiens,Synj1;Ipmk;Ppip5k1;Plch1;Ocrl;Inpp5j;Plcb1,,R-HSA-1855228;R-HSA-1855213;R-HSA-1855182;R-HSA-1855177;R-HSA-1855221;R-HSA-1855174;R-HSA-1855206;R-HSA-1855216;R-HSA-1855185;R-HSA-1855233;R-HSA-1855218
R-HSA-451326,Activation of kainate receptors upon glutamate binding,3,34,0.002382454,0.39175536,0.653962259,3,6,4.42E-04,9606,Homo sapiens,Dlg4;Gng12;Plcb1,,R-HSA-451283;R-HSA-451311;R-HSA-500717
R-HSA-5576892,Phase 0 - rapid depolarisation,3,34,0.002382454,0.39175536,0.653962259,1,2,1.47E-04,9606,Homo sapiens,Camk2b;Scn9a;Scn3a,,R-HSA-5576895
